Time period,Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2019-2020,880,86,-1,139.1810485,0,Pocillopora_dead,dead,none
2019-2020,881,87,-1,167.9219661,0,Pocillopora_dead,dead,none
2019-2020,77,89,-1,66.23563977,0,Pocillopora,dead,none
2019-2020,884,91,-1,285.8761495,0,Pocillopora_dead,dead,none
2019-2020,886,94,-1,685.1829429,0,Pocillopora_dead,dead,none
2019-2020,63,96,-1,20.27150065,0,Pocillopora,dead,none
2019-2020,121,97,-1,466.7155318,0,Pocillopora_dead,dead,none
2019-2020,887,99,-1,51.58523696,0,Pocillopora_dead,dead,none
2019-2020,888,104,-1,36.05501014,0,Pocillopora_dead,dead,none
2019-2020,889,106,-1,100.819833,0,Pocillopora,dead,none
2019-2020,650,108,-1,73.70081318,0,Acropora,dead,none
2019-2020,890,112,-1,32.34464121,0,Pocillopora,dead,none
2019-2020,891,113,-1,61.40993839,0,Pocillopora_dead,dead,none
2019-2020,108,115,-1,291.5239087,0,Pocillopora_dead,dead,none
2019-2020,651,116,-1,19.55164464,0,Pocillopora,dead,none
2019-2020,893,126,-1,65.15585576,0,Pocillopora_dead,dead,none
2019-2020,126,128,-1,75.05165408,0,Pocillopora,dead,none
2019-2020,120,130,-1,12.40196368,0,Pocillopora,dead,none
2019-2020,119,131,-1,123.6286039,0,Pocillopora_dead,dead,none
2019-2020,894,132,-1,51.13199429,0,Pocillopora_dead,dead,none
2019-2020,133,133,-1,76.58912432,0,Pocillopora,dead,none
2019-2020,662,134,-1,368.1752428,0,Pocillopora,dead,none
2019-2020,134,137,-1,59.7080566,0,Pocillopora,dead,none
2019-2020,895,139,-1,32.15801188,0,Pocillopora_dead,dead,none
2019-2020,120,141,-1,13.38843302,0,Pocillopora,dead,none
2019-2020,896,143,-1,133.0400547,0,Pocillopora_dead,dead,none
2019-2020,899,158,-1,38.59672394,0,Pocillopora_dead,dead,none
2019-2020,900,159,-1,82.27687549,0,Pocillopora,dead,none
2019-2020,190,160,-1,750.7165008,0,Pocillopora_dead,dead,none
2019-2020,901,162,-1,72.37663361,0,Pocillopora_dead,dead,none
2019-2020,170,171,-1,32.07802788,0,Pocillopora,dead,none
2019-2020,170,172,-1,62.17422996,0,Pocillopora,dead,none
2019-2020,140,175,-1,35.55288836,0,Pocillopora,dead,none
2019-2020,158,176,-1,129.867356,0,Pocillopora,dead,none
2019-2020,676,177,-1,63.75169219,0,Pocillopora,dead,none
2019-2020,905,178,-1,245.5686567,0,Pocillopora_dead,dead,none
2019-2020,176,183,-1,146.3529472,0,Pocillopora,dead,none
2019-2020,174,184,-1,161.2166407,0,Pocillopora,dead,none
2019-2020,906,185,-1,119.7671541,0,Pocillopora_dead,dead,none
2019-2020,170,190,-1,32.94007766,0,Pocillopora,dead,none
2019-2020,908,195,-1,87.76466666,0,Pocillopora_dead,dead,none
2019-2020,164,196,-1,96.80285875,0,Pocillopora,dead,none
2019-2020,193,197,-1,129.94734,0,Pocillopora,dead,none
2019-2020,909,200,-1,185.8694872,0,Pocillopora_dead,dead,none
2019-2020,910,206,-1,108.8315638,0,Pocillopora_dead,dead,none
2019-2020,911,209,-1,212.588587,0,Pocillopora_dead,dead,none
2019-2020,912,211,-1,47.77710981,0,Pocillopora_dead,dead,none
2019-2020,187,213,-1,169.7793724,0,Pocillopora,dead,none
2019-2020,686,216,-1,210.9266972,0,Pocillopora,dead,none
2019-2020,206,220,-1,252.625023,0,Pocillopora,dead,none
2019-2020,207,221,-1,221.0446733,0,Pocillopora,dead,none
2019-2020,208,222,-1,56.29984945,0,Pocillopora,dead,none
2019-2020,691,224,-1,25.58599314,0,Pocillopora,dead,none
2019-2020,914,228,-1,32.56237544,0,Pocillopora_dead,dead,none
2019-2020,213,231,-1,88.48007911,0,Pocillopora,dead,none
2019-2020,200,232,-1,127.0856902,0,Pocillopora_dead,dead,none
2019-2020,200,233,-1,288.1734678,0,Pocillopora_dead,dead,none
2019-2020,916,235,-1,307.6629026,0,Pocillopora_dead,dead,none
2019-2020,209,242,-1,177.6266916,0,Pocillopora,dead,none
2019-2020,697,244,-1,67.15101223,0,Pocillopora,dead,none
2019-2020,921,250,-1,59.57474993,0,Pocillopora_dead,dead,none
2019-2020,922,254,-1,291.2217469,0,Pocillopora_dead,dead,none
2019-2020,923,256,-1,38.15681194,0,Pocillopora_dead,dead,none
2019-2020,234,257,-1,165.0958648,0,Pocillopora_dead,dead,none
2019-2020,221,259,-1,23.33311046,0,Pocillopora,dead,none
2019-2020,925,260,-1,90.42635646,0,Pocillopora_dead,dead,none
2019-2020,926,266,-1,134.0576289,0,Pocillopora_dead,dead,none
2019-2020,241,268,-1,302.9749515,0,Pocillopora,dead,none
2019-2020,927,269,-1,72.48327895,0,Pocillopora_dead,dead,none
2019-2020,928,271,-1,72.85653762,0,Pocillopora_dead,dead,none
2019-2020,929,273,-1,83.85433773,0,Pocillopora_dead,dead,none
2019-2020,930,275,-1,45.51534001,0,Pocillopora,dead,none
2019-2020,931,278,-1,25.02166158,0,Pocillopora_dead,dead,none
2019-2020,933,281,-1,31.48703498,0,Pocillopora_dead,dead,none
2019-2020,716,283,-1,1318.260753,0,Pocillopora_dead,dead,none
2019-2020,264,284,-1,830.2828074,0,Pocillopora_dead,dead,none
2019-2020,934,290,-1,31.23375231,0,Pocillopora_dead,dead,none
2019-2020,935,291,-1,1244.391084,0,Pocillopora_dead,dead,none
2019-2020,253,294,-1,18.66737708,0,Pocillopora,dead,none
2019-2020,259,296,-1,22.47550422,0,Pocillopora,dead,none
2019-2020,936,297,-1,529.4363191,0,Pocillopora_dead,dead,none
2019-2020,937,298,-1,17.26321351,0,Pocillopora_dead,dead,none
2019-2020,261,299,-1,34.82414524,0,Pocillopora,dead,none
2019-2020,938,300,-1,204.9812198,0,Pocillopora_dead,dead,none
2019-2020,939,303,-1,214.6370661,0,Pocillopora_dead,dead,none
2019-2020,940,309,-1,62.43195618,0,Pocillopora_dead,dead,none
2019-2020,262,318,-1,130.1428564,0,Pocillopora,dead,none
2019-2020,718,319,-1,16.05456638,0,Pocillopora,dead,none
2019-2020,942,323,-1,79.12195101,0,Pocillopora_dead,dead,none
2019-2020,304,328,-1,905.0234126,0,Pocillopora_dead,dead,none
2019-2020,299,332,-1,158.1728051,0,Pocillopora,dead,none
2019-2020,722,334,-1,55.77995345,0,Pocillopora_dead,dead,none
2019-2020,294,335,-1,33.78879678,0,Pocillopora,dead,none
2019-2020,721,336,-1,25.97258248,0,Pocillopora_dead,dead,none
2019-2020,291,339,-1,97.43384364,0,Pocillopora_dead,dead,none
2019-2020,943,342,-1,18.33855396,0,Pocillopora_dead,dead,none
2019-2020,315,345,-1,103.2771193,0,Pocillopora_dead,dead,none
2019-2020,311,348,-1,57.68179524,0,Pocillopora,dead,none
2019-2020,317,352,-1,232.5712565,0,Pocillopora,dead,none
2019-2020,945,354,-1,76.83796344,0,Pocillopora_dead,dead,none
2019-2020,726,355,-1,837.4547062,0,Pocillopora_dead,dead,none
2019-2020,946,358,-1,28.39876384,0,Pocillopora_dead,dead,none
2019-2020,947,362,-1,1357.328494,0,Pocillopora_dead,dead,none
2019-2020,948,363,-1,415.6946264,0,Pocillopora_dead,dead,none
2019-2020,731,369,-1,471.6834269,0,Pocillopora_dead,dead,none
2019-2020,329,372,-1,133.106708,0,Pocillopora_dead,dead,none
2019-2020,330,375,-1,180.341704,0,Pocillopora,dead,none
2019-2020,951,376,-1,8.22057786,0,Pocillopora_dead,dead,none
2019-2020,952,378,-1,11.50436545,0,Pocillopora_dead,dead,none
2019-2020,953,379,-1,23.63082868,0,Pocillopora_dead,dead,none
2019-2020,954,381,-1,22.66657712,0,Pocillopora_dead,dead,none
2019-2020,343,382,-1,491.9327098,0,Pocillopora,dead,none
2019-2020,732,383,-1,174.2451457,0,Pocillopora_dead,dead,none
2019-2020,955,387,-1,159.80359,0,Pocillopora_dead,dead,none
2019-2020,956,397,-1,93.63904716,0,Pocillopora_dead,dead,none
2019-2020,957,398,-1,57.73067436,0,Pocillopora_dead,dead,none
2019-2020,958,399,-1,216.0234555,0,Pocillopora_dead,dead,none
2019-2020,959,400,-1,23.37754601,0,Pocillopora_dead,dead,none
2019-2020,960,405,-1,36.63267237,0,Pocillopora_dead,dead,none
2019-2020,736,407,-1,32.14912477,0,Pocillopora,dead,none
2019-2020,961,409,-1,109.209266,0,Pocillopora_dead,dead,none
2019-2020,962,410,-1,6.167655173,0,Pocillopora_dead,dead,none
2019-2020,353,413,-1,6.829744957,0,Pocillopora,dead,none
2019-2020,371,419,-1,76.4513741,0,Pocillopora,dead,none
2019-2020,963,422,-1,32.15801188,0,Pocillopora_dead,dead,none
2019-2020,964,424,-1,39.29436217,0,Pocillopora_dead,dead,none
2019-2020,965,436,-1,52.5717063,0,Pocillopora_dead,dead,none
2019-2020,753,437,-1,88.64004711,0,Pocillopora,dead,none
2019-2020,387,438,-1,58.49496592,0,Pocillopora,dead,none
2019-2020,966,440,-1,59.17482993,0,Pocillopora_dead,dead,none
2019-2020,967,446,-1,75.12719453,0,Pocillopora_dead,dead,none
2019-2020,749,447,-1,4.305805376,0,Pocillopora,dead,none
2019-2020,755,449,-1,106.8053024,0,Pocillopora,dead,none
2019-2020,398,450,-1,267.0221431,0,Pocillopora,dead,none
2019-2020,392,451,-1,118.8873301,0,Pocillopora,dead,none
2019-2020,398,454,-1,87.32475465,0,Pocillopora,dead,none
2019-2020,402,460,-1,90.36859024,0,Pocillopora,dead,none
2019-2020,968,463,-1,137.065916,0,Pocillopora,dead,none
2019-2020,969,465,-1,179.9462276,0,Pocillopora_dead,dead,none
2019-2020,423,468,-1,79.22859635,0,Pocillopora,dead,none
2019-2020,419,470,-1,35.45068658,0,Pocillopora,dead,none
2019-2020,971,472,-1,105.1034206,0,Pocillopora_dead,dead,none
2019-2020,406,475,-1,89.20882223,0,Pocillopora,dead,none
2019-2020,763,477,-1,51.97626985,0,Pocillopora_dead,dead,none
2019-2020,972,482,-1,23.40420735,0,Pocillopora,dead,none
2019-2020,433,488,-1,96.74509252,0,Acropora,dead,none
2019-2020,765,489,-1,49.92334717,0,Pocillopora_dead,dead,none
2019-2020,427,490,-1,55.24228322,0,Pocillopora,dead,none
2019-2020,769,492,-1,62.8407633,0,Pocillopora_dead,dead,none
2019-2020,974,493,-1,157.1596745,0,Pocillopora_dead,dead,none
2019-2020,771,499,-1,176.6802142,0,Pocillopora_dead,dead,none
2019-2020,453,500,-1,29.92734697,0,Pocillopora,dead,none
2019-2020,975,505,-1,70.66142115,0,Pocillopora_dead,dead,none
2019-2020,447,507,-1,36.53491414,0,Pocillopora,dead,none
2019-2020,977,509,-1,32.31353632,0,Pocillopora_dead,dead,none
2019-2020,978,513,-1,660.0990715,0,Pocillopora_dead,dead,none
2019-2020,447,514,-1,50.86982451,0,Pocillopora,dead,none
2019-2020,979,515,-1,21.75564822,0,Pocillopora,dead,none
2019-2020,461,519,-1,268.9550898,0,Pocillopora,dead,none
2019-2020,981,520,-1,54.81570188,0,Pocillopora_dead,dead,none
2019-2020,775,521,-1,119.8826865,0,Pocillopora_dead,dead,none
2019-2020,982,522,-1,389.6331728,0,Pocillopora_dead,dead,none
2019-2020,983,526,-1,78.93087812,0,Pocillopora_dead,dead,none
2019-2020,984,528,-1,34.08651501,0,Pocillopora,dead,none
2019-2020,475,529,-1,21.67122066,0,Pocillopora,dead,none
2019-2020,782,531,-1,37.3303106,0,Pocillopora_dead,dead,none
2019-2020,482,542,-1,43.7245871,0,Pocillopora,dead,none
2019-2020,989,543,-1,59.04152326,0,Pocillopora_dead,dead,none
2019-2020,463,545,-1,67.51094023,0,Pocillopora,dead,none
2019-2020,991,546,-1,103.3082241,0,Pocillopora_dead,dead,none
2019-2020,992,549,-1,22.27110067,0,Pocillopora_dead,dead,none
2019-2020,993,550,-1,376.1292073,0,Pocillopora_dead,dead,none
2019-2020,994,554,-1,68.11082024,0,Pocillopora_dead,dead,none
2019-2020,996,558,-1,41.27618797,0,Pocillopora_dead,dead,none
2019-2020,997,559,-1,98.78468454,0,Pocillopora,dead,none
2019-2020,999,562,-1,95.55421962,0,Pocillopora,dead,none
2019-2020,1001,566,-1,117.518715,0,Pocillopora_dead,dead,none
2019-2020,1003,570,-1,67.3243109,0,Pocillopora_dead,dead,none
2019-2020,1005,576,-1,110.3201549,0,Pocillopora_dead,dead,none
2019-2020,513,581,-1,70.72363093,0,Pocillopora,dead,none
2019-2020,1008,587,-1,13.31289258,0,Pocillopora,dead,none
2019-2020,807,590,-1,146.6106735,0,Pocillopora,dead,none
2019-2020,524,596,-1,95.36759029,0,Pocillopora,dead,none
2019-2020,809,601,-1,67.88864246,0,Pocillopora,dead,none
2019-2020,1012,603,-1,345.335367,0,Pocillopora_dead,dead,none
2019-2020,521,605,-1,57.23299613,0,Pocillopora,dead,none
2019-2020,813,608,-1,75.37159009,0,Pocillopora_dead,dead,none
2019-2020,534,610,-1,69.31946736,0,Pocillopora,dead,none
2019-2020,1014,612,-1,41.0229053,0,Pocillopora_dead,dead,none
2019-2020,1016,614,-1,48.96798271,0,Pocillopora,dead,none
2019-2020,1017,617,-1,20.60476732,0,Pocillopora,dead,none
2019-2020,815,618,-1,185.6028739,0,Pocillopora_dead,dead,none
2019-2020,1018,622,-1,153.1293695,0,Pocillopora_dead,dead,none
2019-2020,817,623,-1,22.74656112,0,Pocillopora,dead,none
2019-2020,1020,629,-1,34.58863679,0,Pocillopora_dead,dead,none
2019-2020,1021,631,-1,37.2903186,0,Pocillopora_dead,dead,none
2019-2020,823,633,-1,113.8661122,0,Pocillopora_dead,dead,none
2019-2020,822,635,-1,44.63995956,0,Pocillopora,dead,none
2019-2020,548,639,-1,91.53724536,0,Pocillopora,dead,none
2019-2020,828,645,-1,201.2264153,0,Pocillopora,dead,none
2019-2020,830,648,-1,49.59896761,0,Pocillopora,dead,none
2019-2020,838,651,-1,127.1079079,0,Pocillopora_dead,dead,none
2019-2020,834,656,-1,64.56930642,0,Pocillopora,dead,none
2019-2020,576,665,-1,32.59792388,0,Pocillopora,dead,none
2019-2020,1027,667,-1,177.4933849,0,Pocillopora_dead,dead,none
2019-2020,579,669,-1,62.02314906,0,Pocillopora,dead,none
2019-2020,840,670,-1,35.9483648,0,Pocillopora,dead,none
2019-2020,1028,674,-1,46.39516402,0,Pocillopora_dead,dead,none
2019-2020,1029,679,-1,28.90532918,0,Pocillopora,dead,none
2019-2020,578,681,-1,54.64684677,0,Pocillopora,dead,none
2019-2020,1030,686,-1,71.54124516,0,Pocillopora_dead,dead,none
2019-2020,1031,688,-1,352.2717573,0,Pocillopora_dead,dead,none
2019-2020,1032,689,-1,83.76546662,0,Pocillopora_dead,dead,none
2019-2020,848,690,-1,68.1241509,0,Pocillopora,dead,none
2019-2020,578,691,-1,213.9260973,0,Pocillopora,dead,none
2019-2020,1034,696,-1,28.58539317,0,Pocillopora_dead,dead,none
2019-2020,1035,699,-1,42.88031154,0,Pocillopora_dead,dead,none
2019-2020,852,701,-1,111.0044624,0,Pocillopora,dead,none
2019-2020,596,702,-1,125.7837284,0,Pocillopora,dead,none
2019-2020,605,710,-1,67.77311001,0,Pocillopora,dead,none
2019-2020,607,715,-1,26.75020471,0,Pocillopora,dead,none
2019-2020,858,718,-1,48.82578893,0,Pocillopora,dead,none
2019-2020,857,719,-1,62.66302107,0,Pocillopora_dead,dead,none
2019-2020,1040,720,-1,55.064541,0,Pocillopora_dead,dead,none
2019-2020,1041,721,-1,27.79888383,0,Pocillopora_dead,dead,none
2019-2020,610,722,-1,85.96947019,0,Pocillopora,dead,none
2019-2020,612,0,2,945.0198566,1091.043981,Pocillopora,grow,none
2019-2020,859,3,5,339.4432123,396.2718449,Pocillopora_dead,grow,none
2019-2020,619,10,12,651.6474287,820.698058,Pocillopora_dead,grow,none
2019-2020,865,18,23,80.1039768,176.6180044,Pocillopora_dead,grow,none
2019-2020,867,23,26,226.9634894,266.5377956,Pocillopora_dead,grow,none
2019-2020,869,27,3,491.6172174,1123.304194,Pocillopora_dead,grow,fuse
2019-2020,46,29,33,477.2467586,807.1940925,Pocillopora_dead,grow,fuse
2019-2020,46,31,33,196.2363024,807.1940925,Pocillopora_dead,grow,fuse
2019-2020,36,35,30,204.3413478,240.0897526,Pocillopora,grow,none
2019-2020,44,43,40,322.1222326,377.4889353,Pocillopora,grow,fuse
2019-2020,65,46,49,340.7718354,1910.915537,Pocillopora_dead,grow,fuse
2019-2020,630,49,47,225.7948343,290.5729878,Pocillopora,grow,none
2019-2020,29,51,48,74.97611364,87.28920621,Pocillopora,grow,none
2019-2020,869,55,3,50.78539695,1123.304194,Pocillopora_dead,grow,fuse
2019-2020,59,60,57,223.7952342,259.0148559,Pocillopora,grow,none
2019-2020,44,61,40,42.88919865,377.4889353,Pocillopora,grow,fuse
2019-2020,58,64,61,104.2547015,153.4004264,Pocillopora,grow,none
2019-2020,84,67,58,178.0488293,1310.306788,Pocillopora_dead,grow,fuse
2019-2020,68,70,64,289.3287922,333.7776789,Pocillopora,grow,none
2019-2020,640,77,73,78.40653856,278.0954837,Pocillopora_dead,grow,fuse
2019-2020,65,78,49,398.3469853,1910.915537,Pocillopora_dead,grow,fuse
2019-2020,84,82,58,664.8670067,1310.306788,Pocillopora_dead,grow,fuse
2019-2020,640,84,73,72.54993228,278.0954837,Pocillopora_dead,grow,fuse
2019-2020,882,88,81,18.4052073,38.63227239,Pocillopora,grow,none
2019-2020,885,93,82,107.2629886,907.6140055,Pocillopora_dead,grow,fuse
2019-2020,88,95,85,170.5658817,204.31913,Pocillopora,grow,none
2019-2020,157,105,86,234.5086468,1150.832021,Pocillopora_dead,grow,fuse
2019-2020,653,109,95,41.11177641,76.23808343,Pocillopora_dead,grow,fuse
2019-2020,65,111,49,337.6968949,1910.915537,Pocillopora_dead,grow,fuse
2019-2020,157,117,86,845.0309685,1150.832021,Pocillopora_dead,grow,fuse
2019-2020,653,120,95,38.88555506,76.23808343,Pocillopora_dead,grow,fuse
2019-2020,117,122,104,309.3247924,347.9037421,Pocillopora,grow,none
2019-2020,677,123,109,577.6755587,3295.456365,Pocillopora_dead,grow,fuse
2019-2020,892,125,113,1012.210861,1193.707889,Pocillopora_dead,grow,none
2019-2020,135,142,128,99.91779122,145.2287277,Pocillopora,grow,fuse
2019-2020,139,145,127,152.6894575,167.3620781,Pocillopora,grow,none
2019-2020,142,147,125,137.3014245,189.3621219,Pocillopora,grow,none
2019-2020,677,151,109,707.8939555,3295.456365,Pocillopora_dead,grow,fuse
2019-2020,671,154,135,93.87011205,122.3666341,Pocillopora,grow,none
2019-2020,135,155,128,56.97082635,145.2287277,Pocillopora,grow,fuse
2019-2020,158,157,139,155.9110353,208.6915888,Pocillopora,grow,none
2019-2020,151,161,150,278.2687823,303.3615408,Pocillopora,grow,none
2019-2020,195,168,147,79.38412079,732.866738,Pocillopora_dead,grow,fuse
2019-2020,903,169,162,94.04341072,2199.955498,Pocillopora_dead,grow,fuse
2019-2020,904,173,164,95.14096895,161.0700034,Pocillopora_dead,grow,none
2019-2020,688,180,146,516.9854763,581.8702752,Pocillopora_dead,grow,none
2019-2020,164,181,166,156.7419802,189.331017,Pocillopora,grow,none
2019-2020,163,186,172,250.7720603,269.2350338,Pocillopora,grow,none
2019-2020,677,188,109,1031.39369,3295.456365,Pocillopora_dead,grow,fuse
2019-2020,195,189,147,325.237165,732.866738,Pocillopora_dead,grow,fuse
2019-2020,903,193,162,269.412776,2199.955498,Pocillopora_dead,grow,fuse
2019-2020,228,194,156,965.6512852,1927.281153,Pocillopora_dead,grow,fuse
2019-2020,903,198,162,285.6273104,2199.955498,Pocillopora_dead,grow,fuse
2019-2020,677,199,109,851.4385756,3295.456365,Pocillopora_dead,grow,fuse
2019-2020,164,202,185,100.5887681,127.6144733,Pocillopora,grow,none
2019-2020,196,203,182,145.1931792,172.0278115,Pocillopora,grow,none
2019-2020,198,204,187,227.9410716,293.7679043,Pocillopora,grow,none
2019-2020,682,205,184,27.8122145,142.5403765,Pocillopora_dead,grow,none
2019-2020,199,207,188,416.5211277,460.2057228,Pocillopora,grow,none
2019-2020,903,208,162,954.3424362,2199.955498,Pocillopora_dead,grow,fuse
2019-2020,204,217,198,60.41458194,68.51962735,Pocillopora,grow,none
2019-2020,228,223,156,519.9804328,1927.281153,Pocillopora_dead,grow,fuse
2019-2020,214,227,207,470.9546838,503.7836726,Pocillopora,grow,none
2019-2020,915,229,211,1131.635861,1967.299814,Pocillopora_dead,grow,fuse
2019-2020,917,236,210,208.1672492,218.6096049,Pocillopora_dead,grow,none
2019-2020,218,237,215,71.05245404,97.98484454,Pocillopora,grow,none
2019-2020,918,238,216,88.40009511,107.0141495,Pocillopora,grow,none
2019-2020,915,239,211,62.72078729,1967.299814,Pocillopora_dead,grow,fuse
2019-2020,915,241,211,525.997007,1967.299814,Pocillopora_dead,grow,fuse
2019-2020,219,246,200,449.2479147,2021.866677,Pocillopora_dead,grow,fuse
2019-2020,903,249,162,69.75493581,2199.955498,Pocillopora_dead,grow,fuse
2019-2020,915,251,211,163.6028301,1967.299814,Pocillopora_dead,grow,fuse
2019-2020,700,253,225,98.34032898,112.1375691,Pocillopora,grow,none
2019-2020,701,255,228,73.30978029,88.08460266,Pocillopora,grow,none
2019-2020,704,262,235,46.94616491,134.0976209,Pocillopora,grow,fuse
2019-2020,235,265,229,229.6562841,377.742218,Pocillopora_dead,grow,none
2019-2020,219,267,200,548.174793,2021.866677,Pocillopora_dead,grow,fuse
2019-2020,704,270,235,39.61429817,134.0976209,Pocillopora,grow,fuse
2019-2020,259,272,240,384.5897372,736.3104936,Pocillopora,grow,fuse
2019-2020,304,285,232,960.9277856,2132.22238,Pocillopora_dead,grow,fuse
2019-2020,264,287,257,825.5726385,1962.825154,Pocillopora_dead,grow,fuse
2019-2020,304,288,232,53.87366809,2132.22238,Pocillopora_dead,grow,fuse
2019-2020,259,293,240,272.9720641,736.3104936,Pocillopora,grow,fuse
2019-2020,266,301,264,132.4001827,151.5163588,Pocillopora,grow,none
2019-2020,313,310,270,602.6838896,1326.494661,Pocillopora_dead,grow,fuse
2019-2020,274,313,268,26.34584115,93.69681338,Pocillopora,grow,fuse
2019-2020,280,315,274,149.0368548,167.9486275,Pocillopora,grow,none
2019-2020,219,320,200,162.8785305,2021.866677,Pocillopora_dead,grow,fuse
2019-2020,287,321,281,105.8899299,113.0218367,Pocillopora,grow,none
2019-2020,264,322,257,731.5247842,1962.825154,Pocillopora_dead,grow,fuse
2019-2020,313,324,270,235.2285028,1326.494661,Pocillopora_dead,grow,fuse
2019-2020,292,326,285,373.3564286,491.950484,Pocillopora,grow,none
2019-2020,297,327,289,240.6407535,269.6082925,Pocillopora,grow,none
2019-2020,719,331,288,37.25477015,230.407245,Pocillopora,grow,none
2019-2020,724,337,293,83.73880528,93.81234583,Pocillopora_dead,grow,none
2019-2020,303,338,297,124.2995808,156.8352949,Pocillopora,grow,none
2019-2020,308,344,302,195.8630437,218.2007977,Pocillopora,grow,none
2019-2020,323,357,319,231.2293028,280.4772295,Acropora,grow,none
2019-2020,309,360,322,86.37827731,110.48901,Pocillopora,grow,none
2019-2020,325,361,325,218.7295809,260.3523662,Pocillopora,grow,none
2019-2020,304,365,232,200.4443496,2132.22238,Pocillopora_dead,grow,fuse
2019-2020,327,366,328,183.8521129,240.3785837,Pocillopora,grow,none
2019-2020,328,367,330,491.9682583,2964.766958,Pocillopora_dead,grow,fuse
2019-2020,949,368,323,46.83063247,153.764798,Pocillopora_dead,grow,none
2019-2020,335,374,329,362.2297654,473.0742598,Pocillopora,grow,none
2019-2020,395,377,334,771.192405,3794.654289,Pocillopora_dead,grow,fuse
2019-2020,341,380,332,324.6195108,364.5448579,Pocillopora,grow,none
2019-2020,395,391,334,208.2783381,3794.654289,Pocillopora_dead,grow,fuse
2019-2020,441,393,348,327.8322015,8532.488802,Pocillopora_dead,grow,fuse
2019-2020,441,394,348,579.781804,8532.488802,Pocillopora_dead,grow,fuse
2019-2020,328,395,330,22.14668111,2964.766958,Pocillopora_dead,grow,fuse
2019-2020,441,396,348,834.7352501,8532.488802,Pocillopora_dead,grow,fuse
2019-2020,350,401,352,67.47983534,90.59521157,Pocillopora,grow,none
2019-2020,328,402,330,121.0602288,2964.766958,Pocillopora_dead,grow,fuse
2019-2020,441,404,348,119.7893719,8532.488802,Pocillopora_dead,grow,fuse
2019-2020,328,408,330,43.955652,2964.766958,Pocillopora_dead,grow,fuse
2019-2020,395,411,334,41.8138582,3794.654289,Pocillopora_dead,grow,fuse
2019-2020,366,414,362,338.9322034,387.3269674,Pocillopora,grow,none
2019-2020,741,415,364,86.52047109,101.9262784,Pocillopora,grow,none
2019-2020,395,416,334,364.3093494,3794.654289,Pocillopora_dead,grow,fuse
2019-2020,441,417,348,833.1355701,8532.488802,Pocillopora_dead,grow,fuse
2019-2020,328,418,330,190.5441077,2964.766958,Pocillopora_dead,grow,fuse
2019-2020,360,420,366,342.8247581,391.1928608,Pocillopora,grow,none
2019-2020,380,421,353,312.4263942,366.6244419,Pocillopora_dead,grow,none
2019-2020,441,428,348,338.6389287,8532.488802,Pocillopora_dead,grow,fuse
2019-2020,422,430,365,416.6277731,2186.016065,Pocillopora_dead,grow,fuse
2019-2020,422,431,365,193.3835397,2186.016065,Pocillopora_dead,grow,fuse
2019-2020,441,434,348,802.4661494,8532.488802,Pocillopora_dead,grow,fuse
2019-2020,328,435,330,65.55133221,2964.766958,Pocillopora_dead,grow,fuse
2019-2020,395,443,334,243.315774,3794.654289,Pocillopora_dead,grow,fuse
2019-2020,328,444,330,357.1729991,2964.766958,Pocillopora_dead,grow,fuse
2019-2020,328,445,330,589.4021019,2964.766958,Pocillopora_dead,grow,fuse
2019-2020,758,452,392,598.6047055,783.6521349,Pocillopora_dead,grow,none
2019-2020,395,453,334,116.7366492,3794.654289,Pocillopora_dead,grow,fuse
2019-2020,395,455,334,330.0850842,3794.654289,Pocillopora_dead,grow,fuse
2019-2020,422,456,365,696.9272603,2186.016065,Pocillopora_dead,grow,fuse
2019-2020,422,458,365,327.2278779,2186.016065,Pocillopora_dead,grow,fuse
2019-2020,395,459,334,903.5170473,3794.654289,Pocillopora_dead,grow,fuse
2019-2020,441,461,348,564.6026181,8532.488802,Pocillopora_dead,grow,fuse
2019-2020,420,466,400,138.2301276,184.451993,Pocillopora,grow,none
2019-2020,441,471,348,259.5125342,8532.488802,Pocillopora_dead,grow,fuse
2019-2020,424,473,402,130.6894138,168.4862977,Pocillopora,grow,none
2019-2020,441,474,348,397.04058,8532.488802,Pocillopora_dead,grow,fuse
2019-2020,422,480,365,34.08651501,2186.016065,Pocillopora_dead,grow,fuse
2019-2020,395,483,334,166.5800123,3794.654289,Pocillopora_dead,grow,fuse
2019-2020,437,484,412,393.7168004,450.2877067,Acropora,grow,none
2019-2020,441,485,348,271.7678605,8532.488802,Pocillopora_dead,grow,fuse
2019-2020,768,491,416,38.43231238,62.84520685,Pocillopora,grow,none
2019-2020,770,494,421,51.2608574,59.38367704,Pocillopora,grow,none
2019-2020,449,498,425,597.320518,687.6668904,Pocillopora,grow,none
2019-2020,441,501,348,535.0707476,8532.488802,Pocillopora_dead,grow,fuse
2019-2020,772,503,430,59.21037837,84.24092706,Pocillopora,grow,none
2019-2020,454,506,428,171.192423,190.7573984,Pocillopora,grow,none
2019-2020,453,512,429,501.1930797,730.3916775,Pocillopora,grow,none
2019-2020,980,517,444,37.28143148,115.5591069,Pocillopora_dead,grow,fuse
2019-2020,466,518,448,450.5543201,507.5562513,Pocillopora,grow,none
2019-2020,473,523,447,327.0812406,447.5015974,Pocillopora,grow,fuse
2019-2020,980,524,444,21.96005178,115.5591069,Pocillopora_dead,grow,fuse
