Plot,Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
18,476,483,430,332.386846,389.1932608,Pocillopora,grow,none
18,479,486,437,275.642641,298.2781132,Pocillopora,grow,none
18,481,488,436,38.24568305,58.49496592,Pocillopora,grow,none
18,486,494,435,61.10777661,88.64004711,Pocillopora,grow,none
18,487,495,441,79.06862835,130.7427364,Pocillopora,grow,none
18,493,502,426,19.31613619,338.6389287,Pocillopora_dead,grow,none
18,494,503,451,96.66955208,118.8873301,Pocillopora,grow,none
18,496,505,449,35.84616303,106.8053024,Pocillopora,grow,none
18,504,513,454,63.78279708,87.32475465,Pocillopora,grow,none
18,509,518,462,285.6050926,327.3167491,Pocillopora,grow,none
18,510,519,452,19.44499931,598.7691171,Pocillopora_dead,grow,none
18,518,528,466,115.807946,138.2301276,Pocillopora,grow,none
18,524,534,474,91.23952713,130.6894138,Pocillopora,grow,none
18,526,536,477,186.7048756,217.0987959,Pocillopora,grow,none
18,530,540,478,48.42586893,51.97626985,Pocillopora_dead,grow,none
18,535,545,482,78.31322389,84.16983018,Pocillopora,grow,none
18,537,547,486,303.0282741,350.9298035,Pocillopora,grow,none
18,538,548,488,31.21153453,49.92334717,Pocillopora_dead,grow,none
18,543,553,490,16.52558328,38.43231238,Pocillopora,grow,none
18,544,554,491,52.13623785,62.8407633,Pocillopora_dead,grow,none
18,546,556,493,22.36441533,51.2608574,Pocillopora,grow,none
18,547,557,495,207.1852234,285.5962055,Pocillopora,grow,none
18,548,558,496,264.6670586,369.6282855,Pocillopora,grow,none
18,550,560,497,543.7934472,597.320518,Pocillopora,grow,none
18,552,562,498,71.69676961,176.6802142,Pocillopora_dead,grow,none
18,553,563,501,160.6834141,200.839826,Pocillopora,grow,none
18,556,566,502,43.63127244,59.21037837,Pocillopora,grow,none
18,559,569,506,34.1176199,36.53491414,Pocillopora,grow,none
18,565,575,514,430.3894647,466.9288224,Pocillopora,grow,none
18,568,578,516,370.6769646,450.5543201,Pocillopora,grow,none
18,569,579,503,78.61094212,413.8638815,Pocillopora_dead,grow,none
18,571,581,517,234.7752601,272.1677805,Pocillopora,grow,none
18,576,587,521,238.8500006,327.0812406,Pocillopora,grow,none
18,577,588,523,127.8544253,229.5585259,Pocillopora,grow,none
18,583,594,529,253.2293465,315.9234725,Pocillopora,grow,none
18,586,597,530,34.07318434,37.3303106,Pocillopora_dead,grow,none
18,587,598,535,142.0471419,186.4826979,Pocillopora,grow,none
18,588,599,536,214.5437515,266.0001253,Pocillopora,grow,none
18,589,600,525,19.29391842,371.3301673,Pocillopora_dead,grow,none
18,590,601,538,166.4378186,205.0389861,Pocillopora,grow,none
18,593,605,540,69.73271803,93.27023204,Pocillopora,grow,none
18,595,607,544,61.86318106,67.51094023,Pocillopora,grow,none
18,598,610,546,302.779435,390.9840137,Pocillopora,grow,none
18,599,611,549,299.2379212,333.4310816,Pocillopora,grow,none
18,600,612,550,98.77579743,141.7005445,Pocillopora,grow,none
18,604,616,548,269.0350738,362.6385725,Pocillopora,grow,none
18,605,617,552,228.2876689,309.729156,Pocillopora,grow,none
18,607,619,553,48.74580493,66.37783355,Pocillopora_dead,grow,none
18,610,622,558,234.646397,350.3388106,Pocillopora,grow,none
18,611,623,562,93.59016805,106.569794,Pocillopora,grow,none
18,614,626,561,299.6422848,391.2461835,Pocillopora,grow,none
18,616,628,565,90.81738935,120.1404128,Pocillopora,grow,none
18,619,631,564,118.878443,208.829339,Pocillopora,grow,none
18,622,634,569,141.7316494,176.7913031,Pocillopora,grow,none
18,626,639,575,312.5330396,474.2518021,Pocillopora,grow,fuse
18,628,641,576,59.47254815,109.0359673,Pocillopora_dead,grow,none
18,632,645,578,56.48203523,70.72363093,Pocillopora,grow,none
18,633,647,582,86.40049509,132.7912156,Pocillopora,grow,none
18,634,648,581,323.4641863,424.3817776,Pocillopora,grow,none
18,626,650,575,107.7340055,474.2518021,Pocillopora,grow,fuse
18,637,652,591,334.2931313,386.3849336,Pocillopora,grow,none
18,642,658,590,37.81465816,65.99124422,Pocillopora_dead,grow,none
18,644,660,585,567.3487355,739.9986447,Pocillopora,grow,none
18,649,665,587,100.1977352,146.6106735,Pocillopora,grow,none
18,651,667,597,48.05705381,70.60809848,Pocillopora,grow,none
18,652,668,594,29.02086162,280.8860366,Pocillopora_dead,grow,none
18,653,669,598,33.62438523,67.88864246,Pocillopora,grow,fuse
18,655,672,600,134.2042662,173.3253297,Pocillopora,grow,none
18,657,674,588,69.09284602,140.6651961,Pocillopora_dead,grow,none
18,653,676,598,15.36137171,67.88864246,Pocillopora,grow,fuse
18,661,679,604,26.63022871,75.37159009,Pocillopora_dead,grow,none
18,665,683,614,60.53011438,185.6028739,Pocillopora_dead,grow,none
18,666,684,615,217.5342644,272.0789094,Pocillopora,grow,none
18,667,685,612,135.7950591,152.0406984,Pocillopora,grow,none
18,669,688,351,39.18771684,45.68419512,Pocillopora,grow,none
18,672,691,619,12.52193968,22.74656112,Pocillopora,grow,none
18,675,694,628,220.8536004,265.8579315,Pocillopora,grow,none
18,681,701,626,173.0498293,193.4857415,Pocillopora,grow,none
18,682,702,438,72.71434384,111.9198349,Pocillopora,grow,none
18,683,703,630,68.92843447,98.5891681,Pocillopora,grow,none
18,685,705,632,41.11177641,57.81065836,Pocillopora,grow,none
18,690,710,636,177.9288533,231.167093,Pocillopora,grow,none
18,691,711,641,171.7123191,201.2264153,Pocillopora,grow,none
18,692,712,637,373.942978,446.7906285,Pocillopora,grow,none
18,696,716,633,39.3210235,196.8317389,Pocillopora_dead,grow,none
18,698,718,644,24.44844291,49.59896761,Pocillopora,grow,none
18,699,719,642,272.2699823,319.5316396,Pocillopora,grow,none
18,701,721,645,59.67250815,87.6802391,Pocillopora,grow,none
18,703,723,646,129.6451782,169.5394204,Pocillopora,grow,none
18,706,727,651,18.27190063,34.44199946,Pocillopora,grow,none
18,707,728,656,143.2780068,152.5605944,Pocillopora,grow,none
18,708,729,653,52.6116983,64.56930642,Pocillopora,grow,none
18,711,732,654,27.51893983,59.95245216,Pocillopora,grow,none
18,715,736,660,46.43959958,65.35581576,Pocillopora,grow,none
18,716,737,662,25.66597715,32.59792388,Pocillopora,grow,none
18,718,739,663,94.2655885,103.6681521,Pocillopora,grow,none
18,719,740,647,40.59188041,127.1079079,Pocillopora_dead,grow,none
18,721,742,665,227.1323445,302.5839186,Pocillopora,grow,none
18,722,743,667,33.84656301,36.37050259,Pocillopora,grow,none
18,724,745,668,130.1250822,160.6078736,Pocillopora,grow,none
18,725,746,670,281.3303921,317.438725,Pocillopora,grow,none
18,728,749,672,94.13672539,153.6492655,Pocillopora,grow,none
18,734,755,678,117.3720776,173.583056,Pocillopora,grow,none
18,736,757,679,61.46326106,493.030268,Pocillopora_dead,grow,none
18,737,758,680,148.0326113,253.3404354,Pocillopora,grow,none
18,738,759,681,228.9986378,295.0476483,Pocillopora,grow,none
18,740,761,682,47.57270625,61.21442195,Pocillopora,grow,none
18,742,763,685,64.5915242,68.1241509,Pocillopora,grow,none
18,744,765,687,144.3222423,182.1991103,Pocillopora,grow,none
18,749,770,692,604.6568283,681.5125659,Pocillopora,grow,none
18,750,771,696,101.4286001,125.7837284,Pocillopora,grow,none
18,751,772,695,74.44288697,111.0044624,Pocillopora,grow,fuse
18,753,774,697,77.81110211,93.0347236,Pocillopora,grow,none
18,756,779,704,139.7453801,160.3812523,Pocillopora,grow,none
18,758,781,702,113.7639105,200.0666473,Pocillopora,grow,none
18,751,782,695,13.39287658,111.0044624,Pocillopora,grow,fuse
18,759,786,706,44.30669289,67.77311001,Pocillopora,grow,none
18,765,794,716,45.35092845,48.82578893,Pocillopora,grow,none
18,783,815,731,174.3606782,231.2293028,Acropora,grow,none
18,789,821,732,321.1135454,393.6723648,Acropora,grow,none
18,796,828,737,245.0931962,297.7359994,Acropora,grow,none
18,801,833,739,273.5941618,297.9270723,Acropora,grow,none
18,804,836,742,70.35037226,125.0460981,Acropora,grow,none
18,4,4,3,300.2554954,312.8974111,Pocillopora,same,none
18,50,50,33,187.931297,196.2363024,Pocillopora_dead,same,none
18,57,57,47,321.9489339,336.625998,Pocillopora,same,none
18,130,131,106,376.7646358,394.8676813,Pocillopora,same,none
18,173,175,143,224.7283809,229.9140103,Pocillopora,same,none
18,204,207,170,217.3742964,224.5506387,Pocillopora,same,none
18,219,222,183,119.4472181,116.8477381,Pocillopora,same,none
18,227,230,188,155.0534291,161.2166407,Pocillopora,same,none
18,293,297,251,417.858638,408.149469,Pocillopora,same,none
18,357,362,319,16.47670416,16.05456638,Pocillopora,same,none
18,360,366,325,299.2290341,298.1714679,Pocillopora,same,none
18,386,392,348,315.1147454,306.9608208,Pocillopora,same,none
18,388,394,350,55.76662278,57.68179524,Pocillopora,same,none
18,396,402,357,362.594137,379.0841718,Pocillopora,same,none
18,405,411,364,194.2500331,202.3728527,Pocillopora,same,none
18,457,463,417,75.60265498,76.4513741,Pocillopora,same,none
18,470,477,427,121.5001408,118.7318056,Pocillopora,same,none
18,501,510,457,206.5231336,198.4225318,Pocillopora,same,none
18,512,521,464,99.74893611,99.1490561,Pocillopora,same,none
18,549,559,510,498.4025268,501.1930797,Pocillopora,same,none
18,562,572,512,53.2426832,50.86982451,Pocillopora,same,none
18,581,592,531,103.5481761,100.3843646,Pocillopora,same,none
18,584,595,534,283.0589353,280.7127379,Pocillopora,same,none
18,592,604,541,44.32002355,43.7245871,Pocillopora,same,none
18,618,630,568,428.2343403,419.0006317,Pocillopora,same,none
18,624,636,572,106.5520197,108.329442,Pocillopora,same,none
18,640,655,592,268.452968,262.2097724,Pocillopora,same,none
18,647,663,593,94.98988806,95.36759029,Pocillopora,same,none
18,650,666,595,318.9228725,330.2139473,Pocillopora,same,none
18,674,693,622,64.18271709,64.80481487,Pocillopora,same,none
18,710,731,659,653.3537541,634.3442232,Pocillopora,same,none
18,712,733,657,308.969308,320.238165,Pocillopora,same,none
18,745,766,691,158.163918,165.0025501,Pocillopora,same,none
18,752,773,698,81.33039815,79.47743546,Pocillopora,same,none
18,754,775,700,75.56266298,72.27443183,Pocillopora,same,none
18,760,788,710,154.0136371,161.3810523,Pocillopora,same,none
18,5,5,10,254.624623,232.5712565,Pocillopora,shrink,none
18,9,9,77,402.5550325,344.4510994,Pocillopora,shrink,none
18,22,22,11,240.5607695,217.1165702,Pocillopora,shrink,none
18,26,26,18,186.931497,46.48403513,Pocillopora,shrink,split
18,26,26,26,186.931497,89.21770934,Pocillopora,shrink,split
18,39,39,57,103.9880882,60.10353305,Pocillopora,shrink,none
18,46,46,41,30.26061364,22.97318245,Pocillopora,shrink,none
18,49,49,39,104.6324037,72.71878739,Pocillopora,shrink,none
18,51,51,42,30.21617808,27.31009272,Pocillopora,shrink,none
18,54,54,46,65.64020332,58.69492592,Pocillopora,shrink,none
18,63,64,54,81.40593859,74.97611364,Pocillopora,shrink,none
18,68,69,60,117.6475781,21.86229355,Pocillopora,shrink,split
18,68,69,71,117.6475781,34.3575719,Pocillopora,shrink,split
18,72,73,64,53.82034543,42.88919865,Pocillopora,shrink,none
18,102,103,92,137.3725214,66.23563977,Pocillopora,shrink,none
18,106,107,88,114.3771211,70.55477582,Pocillopora,shrink,none
18,116,117,100,24.48843491,20.27150065,Pocillopora,shrink,none
18,137,138,119,26.15032471,19.55164464,Pocillopora,shrink,none
18,143,144,123,118.2741194,38.88555506,Pocillopora_dead,shrink,none
18,144,145,124,76.02479276,61.01446194,Pocillopora,shrink,none
18,148,149,122,273.5141778,164.5759688,Pocillopora,shrink,none
18,150,151,127,99.70894411,89.71983112,Pocillopora,shrink,none
18,158,159,133,62.53415796,12.40196368,Pocillopora,shrink,split
18,158,159,144,62.53415796,13.38843302,Pocillopora,shrink,split
18,170,172,140,165.2113972,59.7080566,Pocillopora,shrink,none
18,171,173,32,485.8850306,189.0644037,Pocillopora,shrink,none
18,203,206,178,390.5663195,263.3917582,Pocillopora,shrink,none
18,206,209,171,378.7597922,332.9422904,Pocillopora,shrink,none
18,211,214,175,201.1419878,32.07802788,Pocillopora,shrink,split
18,211,214,176,201.1419878,62.17422996,Pocillopora,shrink,split
18,211,214,194,201.1419878,32.94007766,Pocillopora,shrink,split
18,223,226,196,424.617286,36.18387325,Pocillopora,shrink,none
18,233,236,589,194.9032357,171.6412222,Pocillopora,shrink,none
18,235,238,200,153.9380967,96.80285875,Pocillopora,shrink,none
18,237,240,217,371.6189984,169.7793724,Pocillopora,shrink,none
18,240,243,201,154.1113953,129.94734,Pocillopora,shrink,none
18,247,250,209,31.64255943,27.8122145,Pocillopora_dead,shrink,none
18,250,253,219,114.4037825,66.91994734,Pocillopora,shrink,none
18,253,256,214,722.7931975,222.37774,Pocillopora_dead,shrink,split
18,253,256,236,722.7931975,127.0856902,Pocillopora_dead,shrink,split
18,253,256,237,722.7931975,288.1734678,Pocillopora_dead,shrink,split
18,264,267,224,290.2574953,252.625023,Pocillopora,shrink,none
18,267,270,225,233.686589,221.0446733,Pocillopora,shrink,none
18,276,279,235,156.8397385,88.48007911,Pocillopora,shrink,none
18,277,280,234,157.1996665,72.25221406,Pocillopora,shrink,none
18,282,286,245,195.6275353,177.6266916,Pocillopora,shrink,none
18,285,289,243,457.6506784,407.9272912,Pocillopora,shrink,none
18,291,295,255,165.8690434,155.1111953,Pocillopora,shrink,split
18,291,295,261,165.8690434,23.33311046,Pocillopora,shrink,split
18,301,305,259,217.3431915,165.0958648,Pocillopora_dead,shrink,none
18,302,306,467,99.26014499,81.8458506,Pocillopora,shrink,none
18,306,310,264,180.6083174,46.94616491,Pocillopora,shrink,split
18,306,310,272,180.6083174,39.61429817,Pocillopora,shrink,split
18,310,314,292,786.9403661,337.7102256,Pocillopora,shrink,none
18,330,334,294,140.096421,75.10942031,Pocillopora,shrink,split
18,330,334,296,140.096421,18.66737708,Pocillopora,shrink,split
18,333,337,298,37.34364126,22.47550422,Pocillopora,shrink,none
18,335,339,300,57.10413302,34.82414524,Pocillopora,shrink,none
18,338,342,303,84.05429773,72.90986028,Pocillopora,shrink,none
18,343,347,306,43.27134443,38.79668394,Pocillopora,shrink,none
18,344,348,308,113.9194349,95.99857518,Pocillopora,shrink,none
18,350,354,312,396.5073533,351.965152,Pocillopora,shrink,none
18,365,371,624,110.928922,96.66066497,Pocillopora,shrink,none
18,368,374,332,44.635516,37.25477015,Pocillopora,shrink,none
18,371,377,336,36.58379325,33.78879678,Pocillopora,shrink,none
18,373,379,343,275.4115761,242.8047651,Pocillopora,shrink,none
18,376,382,341,108.1028206,97.43384364,Pocillopora_dead,shrink,none
18,387,393,285,227.2034414,139.5587507,Pocillopora,shrink,none
18,393,399,353,81.03712348,76.42471276,Pocillopora,shrink,none
18,397,403,359,141.0251241,110.3601469,Pocillopora,shrink,none
18,399,405,369,188.0068374,137.6524654,Pocillopora,shrink,none
18,415,421,327,224.3817836,159.2259278,Pocillopora,shrink,none
18,418,424,379,404.0969463,324.6195108,Pocillopora,shrink,none
18,419,425,383,347.2683137,311.9820387,Pocillopora,shrink,none
18,422,428,385,47.31942358,33.86433723,Pocillopora,shrink,none
18,429,435,387,153.3915393,125.1749613,Pocillopora,shrink,split
18,429,435,411,153.3915393,6.829744957,Pocillopora,shrink,split
18,440,446,405,54.68239521,32.14912477,Pocillopora,shrink,none
18,480,487,447,57.03303613,4.305805376,Pocillopora,shrink,none
18,483,491,440,201.9773762,151.525246,Pocillopora,shrink,none
18,491,500,448,47.10613292,40.96069552,Pocillopora,shrink,none
18,498,507,460,143.655709,90.36859024,Pocillopora,shrink,none
18,502,511,476,480.7393933,89.23992711,Pocillopora,shrink,none
18,514,523,468,147.3705215,117.6831265,Pocillopora,shrink,none
18,517,526,471,45.69308223,35.45068658,Pocillopora,shrink,none
18,528,538,479,107.0808028,83.38776439,Pocillopora,shrink,none
18,534,544,489,80.65053414,55.24228322,Pocillopora,shrink,none
18,545,555,494,144.1045081,58.53940147,Pocillopora,shrink,none
18,557,567,505,207.7051194,171.192423,Pocillopora,shrink,none
18,561,571,509,166.7222061,145.5619943,Pocillopora,shrink,none
18,566,576,520,130.2361711,119.8826865,Pocillopora_dead,shrink,none
18,574,585,528,83.3166675,21.67122066,Pocillopora,shrink,none
18,608,620,571,503.5303899,377.0845718,Pocillopora,shrink,none
18,638,653,583,257.1352319,228.6253792,Pocillopora,shrink,split
18,638,653,601,257.1352319,57.23299613,Pocillopora,shrink,split
18,659,677,606,116.7322056,69.31946736,Pocillopora,shrink,none
18,668,687,623,51.32751074,23.3686589,Pocillopora,shrink,none
18,673,692,620,70.9369216,66.67555178,Pocillopora_dead,shrink,none
18,678,698,635,145.1620743,91.53724536,Pocillopora,shrink,none
18,679,699,631,61.43215617,44.63995956,Pocillopora,shrink,none
18,680,700,629,132.2535453,113.8661122,Pocillopora_dead,shrink,none
18,695,715,649,124.7217186,66.613342,Pocillopora,shrink,none
18,697,717,444,16.88995484,12.62858502,Pocillopora,shrink,none
18,723,744,666,106.0587851,62.02314906,Pocillopora,shrink,none
18,733,754,677,67.75089223,54.64684677,Pocillopora,shrink,none
18,743,764,686,274.962777,213.9260973,Pocillopora,shrink,split
18,743,764,694,274.962777,42.43151242,Pocillopora,shrink,split
18,762,790,712,44.63107245,26.75020471,Pocillopora,shrink,none
18,763,792,715,99.29124988,69.05285402,Pocillopora,shrink,none
18,764,793,717,113.0840465,62.66302107,Pocillopora_dead,shrink,none
18,766,796,721,110.409026,85.96947019,Pocillopora,shrink,none
18,767,799,163,81.66366482,61.30329306,Acropora,shrink,none
18,771,803,724,179.101952,73.6785954,Acropora,shrink,none
18,791,823,733,108.3827646,96.74509252,Acropora,shrink,none
18,793,825,735,256.5531261,244.1600496,Acropora,shrink,none
19,1052,-1,0,0,9.17717364,Acropora,born,none
19,1053,-1,1,0,21.81408408,Pocillopora_dead,born,none
19,1054,-1,3,0,737.5005612,Pocillopora_dead,born,none
19,1055,-1,4,0,822.5923442,Pocillopora_dead,born,none
19,1056,-1,6,0,58.04817372,Acropora,born,none
19,1057,-1,7,0,313.5586075,Pocillopora_dead,born,none
19,1058,-1,8,0,824.7702042,Pocillopora_dead,born,none
19,1059,-1,9,0,175.3909135,Pocillopora_dead,born,none
19,1060,-1,11,0,431.0432852,Pocillopora_dead,born,none
19,1061,-1,12,0,69.00844248,Pocillopora_dead,born,none
19,1062,-1,15,0,482.7885282,Pocillopora_dead,born,none
19,1063,-1,17,0,4.33797768,Pocillopora_dead,born,none
19,1064,-1,19,0,589.5613285,Pocillopora_dead,born,none
19,1065,-1,21,0,909.32972,Pocillopora_dead,born,none
19,1066,-1,23,0,67.38502752,Pocillopora,born,none
19,1067,-1,25,0,347.1579745,Pocillopora_dead,born,none
19,1068,-1,27,0,45.3979566,Pocillopora_dead,born,none
19,1069,-1,28,0,315.1199246,Pocillopora_dead,born,none
19,1070,-1,29,0,30.716253,Pocillopora_dead,born,none
19,1071,-1,30,0,653.801544,Pocillopora_dead,born,none
19,1072,-1,32,0,113.9894564,Pocillopora_dead,born,none
19,1073,-1,38,0,7.92191016,Pocillopora_dead,born,none
19,1074,-1,41,0,66.09427956,Pocillopora_dead,born,none
19,1075,-1,42,0,2.34197568,Pocillopora_dead,born,none
19,1076,-1,43,0,2.36858904,Pocillopora_dead,born,none
19,1077,-1,47,0,101.2194792,Pocillopora_dead,born,none
19,1078,-1,49,0,11.27519352,Pocillopora_dead,born,none
19,1079,-1,51,0,672.7502563,Pocillopora_dead,born,none
19,1080,-1,57,0,949.2586312,Pocillopora_dead,born,none
19,1081,-1,58,0,120.7226365,Pocillopora_dead,born,none
19,1082,-1,62,0,8.65821312,Pocillopora_dead,born,none
19,1083,-1,69,0,2.63028708,Pocillopora_dead,born,none
19,1084,-1,70,0,701.7543832,Pocillopora_dead,born,none
19,1085,-1,72,0,4.07184408,Pocillopora,born,none
19,1086,-1,73,0,427.1799125,Pocillopora_dead,born,none
19,1087,-1,76,0,47.1721806,Pocillopora_dead,born,none
19,1088,-1,77,0,18.9841968,Pocillopora_dead,born,none
19,1089,-1,78,0,951.9332738,Pocillopora_dead,born,none
19,1090,-1,79,0,43.4906658,Pocillopora_dead,born,none
19,1091,-1,80,0,55.14731748,Pocillopora_dead,born,none
19,1092,-1,83,0,87.97046148,Pocillopora_dead,born,none
19,1093,-1,87,0,16.14100284,Pocillopora,born,none
19,1094,-1,94,0,7.66464768,Pocillopora_dead,born,none
19,1095,-1,97,0,517.7141276,Pocillopora_dead,born,none
19,1096,-1,98,0,26.09439948,Pocillopora_dead,born,none
19,1097,-1,99,0,12.41513244,Pocillopora_dead,born,none
19,1098,-1,102,0,793.7878176,Pocillopora_dead,born,none
19,1099,-1,108,0,1190.215993,Pocillopora_dead,born,none
19,1100,-1,112,0,792.5857808,Pocillopora_dead,born,none
19,1101,-1,114,0,19.80033984,Pocillopora_dead,born,none
19,1102,-1,116,0,532.3026845,Pocillopora_dead,born,none
19,1103,-1,117,0,121.7516864,Pocillopora_dead,born,none
19,1104,-1,118,0,65.646288,Pocillopora_dead,born,none
19,1105,-1,119,0,2.05809984,Pocillopora_dead,born,none
19,1106,-1,120,0,4.95008496,Pocillopora_dead,born,none
19,1107,-1,122,0,25.2605142,Pocillopora,born,none
19,1108,-1,123,0,706.1500231,Pocillopora_dead,born,none
19,1109,-1,126,0,54.6904548,Pocillopora_dead,born,none
19,1110,-1,129,0,900.3610177,Pocillopora_dead,born,none
19,1111,-1,133,0,525.764669,Pocillopora_dead,born,none
19,1112,-1,139,0,817.4382235,Pocillopora_dead,born,none
19,1113,-1,141,0,2.6835138,Pocillopora_dead,born,none
19,1114,-1,142,0,8.05941252,Pocillopora,born,none
19,1115,-1,146,0,3.35771892,Pocillopora_dead,born,none
19,1116,-1,147,0,384.3146606,Pocillopora_dead,born,none
19,1117,-1,149,0,20.92253652,Pocillopora,born,none
19,1118,-1,153,0,249.7042858,Pocillopora_dead,born,none
19,1119,-1,163,0,510.6660228,Pocillopora_dead,born,none
19,1120,-1,169,0,72.8762508,Pocillopora_dead,born,none
19,1121,-1,171,0,397.1556068,Pocillopora_dead,born,none
19,1122,-1,172,0,3.20247432,Pocillopora_dead,born,none
19,1123,-1,174,0,564.4205744,Pocillopora_dead,born,none
19,1124,-1,181,0,24.89236272,Pocillopora_dead,born,none
19,1125,-1,186,0,1341.654882,Pocillopora_dead,born,none
19,1126,-1,187,0,83.95627968,Pocillopora_dead,born,none
19,1127,-1,190,0,13.72362264,Pocillopora_dead,born,none
19,1128,-1,191,0,115.9810229,Pocillopora_dead,born,none
19,1129,-1,193,0,8.25457716,Pocillopora_dead,born,none
19,1130,-1,198,0,38.98413684,Pocillopora_dead,born,none
19,1131,-1,200,0,153.874012,Pocillopora_dead,born,none
19,1132,-1,201,0,5.49122328,Pocillopora_dead,born,none
19,1133,-1,202,0,67.61124108,Pocillopora,born,none
19,1134,-1,203,0,1472.055911,Pocillopora_dead,born,none
19,1135,-1,204,0,52.61904828,Pocillopora,born,none
19,1136,-1,206,0,53.9807652,Pocillopora,born,none
19,1137,-1,207,0,56.73524796,Pocillopora,born,none
19,1138,-1,209,0,4.04966628,Pocillopora_dead,born,none
19,1139,-1,216,0,101.8537643,Pocillopora_dead,born,none
19,1140,-1,219,0,2.06697096,Pocillopora_dead,born,none
19,1141,-1,222,0,41.24627244,Pocillopora_dead,born,none
19,1142,-1,227,0,741.3861118,Pocillopora_dead,born,none
19,1143,-1,231,0,42.94952748,Pocillopora,born,none
19,1144,-1,234,0,770.9979103,Pocillopora_dead,born,none
19,1145,-1,235,0,132.6542929,Pocillopora_dead,born,none
19,1146,-1,236,0,52.72993728,Pocillopora_dead,born,none
19,1147,-1,240,0,26.9682048,Pocillopora_dead,born,none
19,1148,-1,242,0,43.39308348,Pocillopora_dead,born,none
19,1149,-1,244,0,75.3379866,Pocillopora_dead,born,none
19,1150,-1,247,0,1060.644414,Pocillopora_dead,born,none
19,1151,-1,248,0,18.01280916,Pocillopora_dead,born,none
19,1152,-1,253,0,2.05366428,Pocillopora_dead,born,none
19,1153,-1,255,0,14.0163696,Pocillopora_dead,born,none
19,1154,-1,261,0,824.3843105,Pocillopora_dead,born,none
19,1155,-1,262,0,13.42200456,Pocillopora_dead,born,none
19,1156,-1,264,0,148.6267445,Pocillopora,born,none
19,1157,-1,274,0,23.53508136,Pocillopora,born,none
19,1158,-1,276,0,631.6725352,Pocillopora_dead,born,none
19,1159,-1,277,0,11.92278528,Pocillopora,born,none
19,1160,-1,283,0,9.39895164,Pocillopora_dead,born,none
19,1161,-1,285,0,750.2217473,Pocillopora_dead,born,none
19,1162,-1,286,0,239.2452353,Pocillopora_dead,born,none
19,1163,-1,288,0,215.9984653,Pocillopora_dead,born,none
19,1164,-1,289,0,25.69076352,Pocillopora_dead,born,none
19,1165,-1,290,0,38.18573604,Pocillopora_dead,born,none
19,1166,-1,291,0,135.7591849,Pocillopora_dead,born,none
19,1167,-1,294,0,15.79946472,Pocillopora_dead,born,none
19,1168,-1,295,0,2.16898884,Pocillopora_dead,born,none
19,1169,-1,296,0,3.07384308,Pocillopora_dead,born,none
19,1170,-1,302,0,435.3990052,Pocillopora_dead,born,none
19,1171,-1,304,0,432.1477397,Pocillopora_dead,born,none
19,1172,-1,305,0,864.863231,Pocillopora_dead,born,none
19,1173,-1,307,0,24.90123384,Pocillopora,born,none
19,1174,-1,308,0,4.33354212,Pocillopora_dead,born,none
19,1175,-1,310,0,621.3421159,Pocillopora_dead,born,none
19,1176,-1,319,0,133.7853607,Pocillopora_dead,born,none
19,1177,-1,323,0,43.60599036,Pocillopora_dead,born,none
19,1178,-1,327,0,26.82183132,Pocillopora_dead,born,none
19,1179,-1,329,0,789.5030666,Pocillopora_dead,born,none
19,1180,-1,334,0,848.2698011,Pocillopora_dead,born,none
19,1181,-1,337,0,60.86918988,Pocillopora,born,none
19,1182,-1,339,0,2.3064912,Pocillopora,born,none
19,1183,-1,342,0,1615.923299,Pocillopora_dead,born,none
19,1184,-1,345,0,6.61341996,Pocillopora_dead,born,none
19,1185,-1,348,0,98.32749408,Pocillopora_dead,born,none
19,1186,-1,351,0,9.51871176,Pocillopora_dead,born,none
19,1187,-1,352,0,239.6621779,Pocillopora_dead,born,none
19,1188,-1,354,0,246.6969761,Pocillopora_dead,born,none
19,1189,-1,355,0,113.5813849,Pocillopora,born,none
19,1190,-1,362,0,416.6321508,Pocillopora_dead,born,none
19,1191,-1,367,0,112.512415,Pocillopora,born,none
19,1192,-1,374,0,100.8114077,Pocillopora,born,none
19,1193,-1,376,0,16.5889944,Pocillopora,born,none
19,1194,-1,378,0,36.34497864,Pocillopora_dead,born,none
19,1195,-1,381,0,856.9768054,Pocillopora_dead,born,none
19,1196,-1,384,0,582.2160412,Pocillopora_dead,born,none
19,1197,-1,389,0,336.6013417,Pocillopora_dead,born,none
19,1198,-1,390,0,568.7984722,Pocillopora_dead,born,none
19,1199,-1,393,0,123.5037326,Pocillopora_dead,born,none
19,1200,-1,398,0,453.3097964,Pocillopora_dead,born,none
19,1201,-1,403,0,270.2497997,Pocillopora_dead,born,none
19,1202,-1,406,0,10.14412572,Pocillopora,born,none
19,1203,-1,408,0,706.7222104,Pocillopora_dead,born,none
19,1204,-1,412,0,109.4917986,Pocillopora_dead,born,none
19,1205,-1,420,0,170.4009085,Pocillopora_dead,born,none
19,1206,-1,421,0,457.6743875,Pocillopora_dead,born,none
19,1207,-1,422,0,679.3104496,Pocillopora_dead,born,none
19,1208,-1,423,0,403.7379779,Pocillopora_dead,born,none
19,1209,-1,424,0,199.0324483,Pocillopora_dead,born,none
19,1210,-1,428,0,127.52235,Pocillopora_dead,born,none
19,1211,-1,429,0,599.0002002,Pocillopora_dead,born,none
19,1212,-1,432,0,388.8256252,Pocillopora_dead,born,none
