Image name,TagLab Id,TagLab Type,TagLab Date,TagLab Class name,TagLab Genet Id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note
Plot18_2020_IMAGE.tif,252,Region,2020-01-01,Pocillopora_dead,1000,5455.2,3066.9,15.85,22.18,16.3,
Plot18_2020_IMAGE.tif,253,Region,2020-01-01,Pocillopora_dead,843,4193.0,3289.9,548.17,1036.63,123.2,
Plot18_2020_IMAGE.tif,254,Region,2020-01-01,Pocillopora,1001,7679.3,3060.7,7.9,16.57,13.3,
Plot18_2020_IMAGE.tif,255,Region,2020-01-01,Pocillopora_dead,1002,6287.5,3126.0,34.35,60.93,32.9,
Plot18_2020_IMAGE.tif,256,Region,2020-01-01,Pocillopora_dead,1003,5577.0,3129.0,41.38,66.9,32.6,
Plot18_2020_IMAGE.tif,261,Region,2020-01-01,Pocillopora_dead,1004,4876.8,3169.2,6.86,9.29,12.7,
Plot18_2020_IMAGE.tif,262,Region,2020-01-01,Pocillopora,254,6652.2,3329.3,284.93,645.02,117.9,
Plot18_2020_IMAGE.tif,263,Region,2020-01-01,Pocillopora,243,1334.8,3226.9,46.23,74.58,36.6,
Plot18_2020_IMAGE.tif,264,Region,2020-01-01,Pocillopora,257,5347.7,3342.9,151.52,328.06,70.7,
Plot18_2020_IMAGE.tif,265,Region,2020-01-01,Pocillopora,260,331.3,3305.9,26.94,40.09,28.4,
Plot18_2020_IMAGE.tif,267,Region,2020-01-01,Pocillopora_dead,706,6611.2,3340.3,30.9,55.77,25.9,
Plot18_2020_IMAGE.tif,268,Region,2020-01-01,Pocillopora,265,5015.2,3395.2,93.7,161.05,46.5,
Plot18_2020_IMAGE.tif,269,Region,2020-01-01,Pocillopora_dead,847,6063.7,3533.6,582.64,1067.2,112.0,
Plot18_2020_IMAGE.tif,271,Region,2020-01-01,Pocillopora,1005,6888.2,3355.7,7.57,11.38,13.3,
Plot18_2020_IMAGE.tif,272,Region,2020-01-01,Pocillopora,232,3391.2,3400.2,30.96,48.57,26.9,
Plot18_2020_IMAGE.tif,273,Region,2020-01-01,Pocillopora_dead,1006,7877.4,3381.4,3.15,7.75,10.4,
Plot18_2020_IMAGE.tif,274,Region,2020-01-01,Pocillopora,271,4491.9,3473.8,167.95,299.88,67.4,
Plot18_2020_IMAGE.tif,275,Region,2020-01-01,Pocillopora,268,5603.5,3500.6,188.02,296.83,68.1,
Plot18_2020_IMAGE.tif,276,Region,2020-01-01,Pocillopora_dead,1007,6557.8,3439.6,38.45,81.61,28.2,
Plot18_2020_IMAGE.tif,279,Region,2020-01-01,Pocillopora,264,8383.4,3450.3,23.17,38.06,23.8,
Plot18_2020_IMAGE.tif,280,Region,2020-01-01,Pocillopora,629,5207.5,3574.6,346.11,666.44,100.4,
Plot18_2020_IMAGE.tif,281,Region,2020-01-01,Pocillopora,278,6907.7,3571.3,113.02,194.24,52.2,
Plot18_2020_IMAGE.tif,282,Region,2020-01-01,Pocillopora_dead,1008,7217.7,3518.4,11.05,21.38,13.9,
Plot18_2020_IMAGE.tif,285,Region,2020-01-01,Pocillopora,283,6674.0,3713.6,491.95,1135.34,122.4,
Plot18_2020_IMAGE.tif,286,Region,2020-01-01,Pocillopora_dead,1010,5304.4,3697.6,141.61,256.44,88.1,
Plot18_2020_IMAGE.tif,287,Region,2020-01-01,Pocillopora_dead,1011,546.5,3560.3,4.5,7.76,9.5,
Plot18_2020_IMAGE.tif,288,Region,2020-01-01,Pocillopora,606,4360.1,3673.9,230.41,400.83,113.7,
Plot18_2020_IMAGE.tif,289,Region,2020-01-01,Pocillopora,288,5499.7,3728.1,269.61,568.98,91.4,
Plot18_2020_IMAGE.tif,291,Region,2020-01-01,Pocillopora_dead,1013,4335.3,3592.6,4.43,6.09,10.0,
Plot18_2020_IMAGE.tif,293,Region,2020-01-01,Pocillopora_dead,711,4139.8,3714.2,93.81,134.61,46.3,
Plot18_2020_IMAGE.tif,294,Region,2020-01-01,Pocillopora,280,879.9,3685.4,36.86,67.88,31.5,
Plot18_2020_IMAGE.tif,295,Region,2020-01-01,Pocillopora,1014,5924.7,3665.8,2.54,3.73,6.4,
Plot18_2020_IMAGE.tif,297,Region,2020-01-01,Pocillopora,293,6918.8,3796.7,156.84,306.52,54.1,
Plot18_2020_IMAGE.tif,298,Region,2020-01-01,Pocillopora_dead,1015,4394.2,3730.0,16.53,23.96,18.9,
Plot18_2020_IMAGE.tif,299,Region,2020-01-01,Pocillopora,297,5962.0,3792.2,172.69,345.85,61.5,
Plot18_2020_IMAGE.tif,300,Region,2020-01-01,Pocillopora,1016,7787.0,3705.7,3.65,5.29,8.2,
Plot18_2020_IMAGE.tif,301,Region,2020-01-01,Pocillopora,295,4012.1,3842.4,231.8,449.07,77.4,
Plot18_2020_IMAGE.tif,302,Region,2020-01-01,Pocillopora,296,7777.7,3828.7,218.2,389.97,78.0,
Plot18_2020_IMAGE.tif,304,Region,2020-01-01,Pocillopora_dead,1018,7211.9,3800.7,58.87,93.98,39.5,
Plot18_2020_IMAGE.tif,305,Region,2020-01-01,Pocillopora_dead,1019,4951.3,3788.9,39.93,60.37,30.2,
Plot18_2020_IMAGE.tif,306,Region,2020-01-01,Pocillopora_dead,1020,1442.6,3924.0,180.15,294.94,87.4,
Plot18_2020_IMAGE.tif,307,Region,2020-01-01,Pocillopora,297,5771.2,3776.8,5.96,8.45,12.1,
Plot18_2020_IMAGE.tif,308,Region,2020-01-01,Pocillopora,292,3752.3,3844.4,85.91,175.63,59.6,
Plot18_2020_IMAGE.tif,309,Region,2020-01-01,Pocillopora,298,2450.6,3827.9,38.49,62.41,31.8,
Plot18_2020_IMAGE.tif,310,Region,2020-01-01,Pocillopora,284,7151.0,3870.8,70.49,145.05,47.1,
Plot18_2020_IMAGE.tif,312,Region,2020-01-01,Pocillopora,289,4892.2,3829.0,25.09,48.87,25.8,
Plot18_2020_IMAGE.tif,314,Region,2020-01-01,Pocillopora_dead,1021,5785.3,3821.5,19.13,34.69,20.6,
Plot18_2020_IMAGE.tif,315,Region,2020-01-01,Pocillopora,297,5726.5,3813.5,5.79,7.61,11.4,
Plot18_2020_IMAGE.tif,316,Region,2020-01-01,Pocillopora,294,3556.0,3884.0,43.81,65.27,39.9,
Plot18_2020_IMAGE.tif,317,Region,2020-01-01,Pocillopora,309,2288.0,3875.3,65.17,112.96,42.0,
Plot18_2020_IMAGE.tif,318,Region,2020-01-01,Pocillopora,308,7929.6,4014.8,379.48,675.85,114.5,
Plot18_2020_IMAGE.tif,319,Region,2020-01-01,Acropora,311,7009.1,4000.6,280.48,381.83,79.6,
Plot18_2020_IMAGE.tif,320,Region,2020-01-01,Pocillopora,300,3062.2,3940.6,92.77,188.59,71.0,
Plot18_2020_IMAGE.tif,321,Region,2020-01-01,Pocillopora,607,5585.9,3898.9,53.61,86.48,36.9,
Plot18_2020_IMAGE.tif,322,Region,2020-01-01,Pocillopora,297,5798.2,3962.7,110.49,219.29,51.2,
Plot18_2020_IMAGE.tif,323,Region,2020-01-01,Pocillopora_dead,852,5948.0,4008.6,153.76,233.19,60.4,
