Time period,Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2019-2020,145,164,-1,750.7165008,0,Pocillopora_dead,dead,none
2019-2020,876,166,-1,72.37663361,0,Pocillopora_dead,dead,none
2019-2020,131,175,-1,32.07802788,0,Pocillopora,dead,none
2019-2020,131,176,-1,62.17422996,0,Pocillopora,dead,none
2019-2020,664,179,-1,35.55288836,0,Pocillopora,dead,none
2019-2020,122,180,-1,129.867356,0,Pocillopora,dead,none
2019-2020,665,181,-1,63.75169219,0,Pocillopora,dead,none
2019-2020,880,182,-1,245.5686567,0,Pocillopora_dead,dead,none
2019-2020,137,187,-1,146.3529472,0,Pocillopora,dead,none
2019-2020,135,188,-1,161.2166407,0,Pocillopora,dead,none
2019-2020,881,189,-1,119.7671541,0,Pocillopora_dead,dead,none
2019-2020,131,194,-1,32.94007766,0,Pocillopora,dead,none
2019-2020,883,199,-1,87.76466666,0,Pocillopora_dead,dead,none
2019-2020,126,200,-1,96.80285875,0,Pocillopora,dead,none
2019-2020,449,201,-1,129.94734,0,Pocillopora,dead,none
2019-2020,884,204,-1,185.8694872,0,Pocillopora_dead,dead,none
2019-2020,885,210,-1,108.8315638,0,Pocillopora_dead,dead,none
2019-2020,886,213,-1,212.588587,0,Pocillopora_dead,dead,none
2019-2020,887,215,-1,47.77710981,0,Pocillopora_dead,dead,none
2019-2020,448,217,-1,169.7793724,0,Pocillopora,dead,none
2019-2020,438,224,-1,252.625023,0,Pocillopora,dead,none
2019-2020,450,225,-1,221.0446733,0,Pocillopora,dead,none
2019-2020,155,226,-1,56.29984945,0,Pocillopora,dead,none
2019-2020,155,228,-1,25.58599314,0,Pocillopora,dead,none
2019-2020,889,232,-1,32.56237544,0,Pocillopora_dead,dead,none
2019-2020,462,235,-1,88.48007911,0,Pocillopora,dead,none
2019-2020,152,236,-1,127.0856902,0,Pocillopora_dead,dead,none
2019-2020,152,237,-1,288.1734678,0,Pocillopora_dead,dead,none
2019-2020,444,245,-1,177.6266916,0,Pocillopora,dead,none
2019-2020,683,247,-1,67.15101223,0,Pocillopora,dead,none
2019-2020,895,253,-1,59.57474993,0,Pocillopora_dead,dead,none
2019-2020,896,258,-1,38.15681194,0,Pocillopora_dead,dead,none
2019-2020,169,259,-1,165.0958648,0,Pocillopora_dead,dead,none
2019-2020,446,261,-1,23.33311046,0,Pocillopora,dead,none
2019-2020,898,262,-1,90.42635646,0,Pocillopora_dead,dead,none
2019-2020,899,268,-1,134.0576289,0,Pocillopora_dead,dead,none
2019-2020,175,270,-1,302.9749515,0,Pocillopora,dead,none
2019-2020,900,271,-1,72.48327895,0,Pocillopora_dead,dead,none
2019-2020,901,273,-1,72.85653762,0,Pocillopora_dead,dead,none
2019-2020,902,275,-1,83.85433773,0,Pocillopora_dead,dead,none
2019-2020,465,276,-1,160.4079136,0,Pocillopora,dead,none
2019-2020,903,277,-1,45.51534001,0,Pocillopora,dead,none
2019-2020,904,280,-1,25.02166158,0,Pocillopora_dead,dead,none
2019-2020,906,283,-1,31.48703498,0,Pocillopora_dead,dead,none
2019-2020,696,286,-1,1318.260753,0,Pocillopora_dead,dead,none
2019-2020,185,287,-1,830.2828074,0,Pocillopora_dead,dead,none
2019-2020,907,293,-1,31.23375231,0,Pocillopora_dead,dead,none
2019-2020,470,296,-1,18.66737708,0,Pocillopora,dead,none
2019-2020,181,298,-1,22.47550422,0,Pocillopora,dead,none
2019-2020,908,299,-1,17.26321351,0,Pocillopora_dead,dead,none
2019-2020,183,300,-1,34.82414524,0,Pocillopora,dead,none
2019-2020,909,301,-1,206.3320607,0,Pocillopora_dead,dead,none
2019-2020,188,304,-1,68.64404691,0,Pocillopora,dead,none
2019-2020,910,309,-1,62.43195618,0,Pocillopora_dead,dead,none
2019-2020,912,313,-1,26.34584115,0,Pocillopora,dead,none
2019-2020,913,320,-1,162.8785305,0,Pocillopora_dead,dead,none
2019-2020,914,323,-1,79.12195101,0,Pocillopora_dead,dead,none
2019-2020,209,329,-1,905.0767353,0,Pocillopora_dead,dead,none
2019-2020,701,335,-1,55.77995345,0,Pocillopora_dead,dead,none
2019-2020,202,336,-1,33.78879678,0,Pocillopora,dead,none
2019-2020,700,337,-1,25.97258248,0,Pocillopora_dead,dead,none
2019-2020,200,341,-1,97.43384364,0,Pocillopora_dead,dead,none
2019-2020,217,347,-1,103.2771193,0,Pocillopora_dead,dead,none
2019-2020,484,350,-1,57.68179524,0,Pocillopora,dead,none
2019-2020,917,355,-1,76.83796344,0,Pocillopora_dead,dead,none
2019-2020,705,356,-1,837.4547062,0,Pocillopora_dead,dead,none
2019-2020,918,358,-1,28.39876384,0,Pocillopora_dead,dead,none
2019-2020,919,362,-1,1357.328494,0,Pocillopora_dead,dead,none
2019-2020,920,363,-1,416.6188859,0,Pocillopora_dead,dead,none
2019-2020,225,371,-1,133.106708,0,Pocillopora_dead,dead,none
2019-2020,226,374,-1,180.341704,0,Pocillopora,dead,none
2019-2020,923,375,-1,8.22057786,0,Pocillopora_dead,dead,none
2019-2020,924,377,-1,11.50436545,0,Pocillopora_dead,dead,none
2019-2020,925,378,-1,23.63082868,0,Pocillopora_dead,dead,none
2019-2020,926,380,-1,22.66657712,0,Pocillopora_dead,dead,none
2019-2020,711,382,-1,174.2451457,0,Pocillopora_dead,dead,none
2019-2020,927,395,-1,93.63904716,0,Pocillopora_dead,dead,none
2019-2020,928,398,-1,23.37754601,0,Pocillopora_dead,dead,none
2019-2020,929,403,-1,36.63267237,0,Pocillopora_dead,dead,none
2019-2020,715,405,-1,32.14912477,0,Pocillopora,dead,none
2019-2020,930,407,-1,109.209266,0,Pocillopora_dead,dead,none
2019-2020,931,408,-1,6.167655173,0,Pocillopora_dead,dead,none
2019-2020,240,411,-1,6.829744957,0,Pocillopora,dead,none
2019-2020,534,417,-1,76.4513741,0,Pocillopora,dead,none
2019-2020,932,420,-1,32.15801188,0,Pocillopora_dead,dead,none
2019-2020,933,422,-1,39.29436217,0,Pocillopora_dead,dead,none
2019-2020,934,434,-1,52.5717063,0,Pocillopora_dead,dead,none
2019-2020,528,435,-1,88.64004711,0,Pocillopora,dead,none
2019-2020,257,436,-1,58.49496592,0,Pocillopora,dead,none
2019-2020,935,439,-1,59.17482993,0,Pocillopora_dead,dead,none
2019-2020,936,446,-1,75.12719453,0,Pocillopora_dead,dead,none
2019-2020,538,447,-1,4.305805376,0,Pocillopora,dead,none
2019-2020,503,448,-1,40.96069552,0,Pocillopora,dead,none
2019-2020,734,449,-1,106.8053024,0,Pocillopora,dead,none
2019-2020,732,451,-1,118.8873301,0,Pocillopora,dead,none
2019-2020,528,454,-1,87.32475465,0,Pocillopora,dead,none
2019-2020,529,460,-1,90.36859024,0,Pocillopora,dead,none
2019-2020,504,463,-1,137.065916,0,Pocillopora,dead,none
2019-2020,937,465,-1,179.9462276,0,Pocillopora_dead,dead,none
2019-2020,938,469,-1,79.22859635,0,Pocillopora,dead,none
2019-2020,939,470,-1,382.1457816,0,Pocillopora_dead,dead,none
2019-2020,533,471,-1,35.45068658,0,Pocillopora,dead,none
2019-2020,940,473,-1,105.1034206,0,Pocillopora_dead,dead,none
2019-2020,265,476,-1,89.23992711,0,Pocillopora,dead,none
2019-2020,741,478,-1,51.97626985,0,Pocillopora_dead,dead,none
2019-2020,941,483,-1,23.40420735,0,Pocillopora,dead,none
2019-2020,743,488,-1,49.92334717,0,Pocillopora_dead,dead,none
2019-2020,541,489,-1,55.24228322,0,Pocillopora,dead,none
2019-2020,747,491,-1,62.8407633,0,Pocillopora_dead,dead,none
2019-2020,943,492,-1,157.1596745,0,Pocillopora_dead,dead,none
2019-2020,749,498,-1,176.6802142,0,Pocillopora_dead,dead,none
2019-2020,545,499,-1,29.92734697,0,Pocillopora,dead,none
2019-2020,944,504,-1,70.66142115,0,Pocillopora_dead,dead,none
2019-2020,945,507,-1,14.89035482,0,Pocillopora_dead,dead,none
2019-2020,946,508,-1,32.31353632,0,Pocillopora_dead,dead,none
2019-2020,289,512,-1,50.86982451,0,Pocillopora,dead,none
2019-2020,947,513,-1,21.75564822,0,Pocillopora,dead,none
2019-2020,580,517,-1,272.1677805,0,Pocillopora,dead,none
2019-2020,949,518,-1,54.81570188,0,Pocillopora_dead,dead,none
2019-2020,951,526,-1,34.08651501,0,Pocillopora,dead,none
2019-2020,301,528,-1,21.67122066,0,Pocillopora,dead,none
2019-2020,760,530,-1,37.3303106,0,Pocillopora_dead,dead,none
2019-2020,303,541,-1,43.7245871,0,Pocillopora,dead,none
2019-2020,956,542,-1,59.04152326,0,Pocillopora_dead,dead,none
2019-2020,958,545,-1,103.3082241,0,Pocillopora_dead,dead,none
2019-2020,959,547,-1,22.27110067,0,Pocillopora_dead,dead,none
2019-2020,960,551,-1,68.11082024,0,Pocillopora_dead,dead,none
2019-2020,963,556,-1,98.78468454,0,Pocillopora,dead,none
2019-2020,965,559,-1,95.55421962,0,Pocillopora,dead,none
2019-2020,967,563,-1,117.518715,0,Pocillopora_dead,dead,none
2019-2020,969,567,-1,67.3243109,0,Pocillopora_dead,dead,none
2019-2020,970,573,-1,110.3201549,0,Pocillopora_dead,dead,none
2019-2020,331,578,-1,70.72363093,0,Pocillopora,dead,none
2019-2020,973,584,-1,13.31289258,0,Pocillopora,dead,none
2019-2020,399,593,-1,95.36759029,0,Pocillopora,dead,none
2019-2020,335,601,-1,57.23299613,0,Pocillopora,dead,none
2019-2020,786,604,-1,75.37159009,0,Pocillopora_dead,dead,none
2019-2020,348,606,-1,69.31946736,0,Pocillopora,dead,none
2019-2020,978,608,-1,41.0229053,0,Pocillopora_dead,dead,none
2019-2020,980,610,-1,48.96798271,0,Pocillopora,dead,none
2019-2020,981,613,-1,20.60476732,0,Pocillopora,dead,none
2019-2020,787,614,-1,185.6028739,0,Pocillopora_dead,dead,none
2019-2020,982,618,-1,153.1293695,0,Pocillopora_dead,dead,none
2019-2020,790,619,-1,22.74656112,0,Pocillopora,dead,none
2019-2020,789,623,-1,23.3686589,0,Pocillopora,dead,none
2019-2020,985,627,-1,37.2903186,0,Pocillopora_dead,dead,none
2019-2020,100,635,-1,91.53724536,0,Pocillopora,dead,none
2019-2020,802,644,-1,49.59896761,0,Pocillopora,dead,none
2019-2020,806,653,-1,64.56930642,0,Pocillopora,dead,none
2019-2020,372,662,-1,32.59792388,0,Pocillopora,dead,none
2019-2020,811,667,-1,36.37050259,0,Pocillopora,dead,none
2019-2020,991,671,-1,46.39516402,0,Pocillopora_dead,dead,none
2019-2020,376,675,-1,28.90532918,0,Pocillopora,dead,none
2019-2020,369,677,-1,54.64684677,0,Pocillopora,dead,none
2019-2020,992,683,-1,353.2182346,0,Pocillopora_dead,dead,none
2019-2020,993,684,-1,83.76546662,0,Pocillopora_dead,dead,none
2019-2020,815,685,-1,68.1241509,0,Pocillopora,dead,none
2019-2020,369,686,-1,213.9260973,0,Pocillopora,dead,none
2019-2020,996,690,-1,28.58539317,0,Pocillopora_dead,dead,none
2019-2020,997,693,-1,42.88031154,0,Pocillopora_dead,dead,none
2019-2020,818,695,-1,111.0044624,0,Pocillopora,dead,none
2019-2020,998,699,-1,34.60196746,0,Pocillopora,dead,none
2019-2020,9,706,-1,67.77311001,0,Pocillopora,dead,none
2019-2020,1001,711,-1,212.8107648,0,Pocillopora_dead,dead,none
2019-2020,562,712,-1,26.75020471,0,Pocillopora,dead,none
2019-2020,563,716,-1,48.82578893,0,Pocillopora,dead,none
2019-2020,823,717,-1,62.66302107,0,Pocillopora_dead,dead,none
2019-2020,825,724,-1,73.6785954,0,Acropora,dead,none
2019-2020,1004,725,-1,307.649572,0,Pocillopora_dead,dead,none
2019-2020,1005,726,-1,214.6370661,0,Pocillopora_dead,dead,none
2019-2020,1006,727,-1,1244.253334,0,Pocillopora_dead,dead,none
2019-2020,710,728,-1,471.6389914,0,Pocillopora_dead,dead,none
2019-2020,1007,729,-1,529.4363191,0,Pocillopora_dead,dead,none
2019-2020,1008,730,-1,291.1773114,0,Pocillopora_dead,dead,none
2019-2020,832,733,-1,96.74509252,0,Acropora,dead,none
2019-2020,1009,734,-1,159.763598,0,Pocillopora_dead,dead,none
2019-2020,1010,736,-1,376.1292073,0,Pocillopora_dead,dead,none
2019-2020,1011,738,-1,389.6020679,0,Pocillopora_dead,dead,none
2019-2020,1012,740,-1,345.2820443,0,Pocillopora_dead,dead,none
2019-2020,1013,741,-1,71.53235805,0,Pocillopora_dead,dead,none
2019-2020,819,0,648,102.8061024,139.205615,Pocillopora,grow,none
2019-2020,50,1,255,945.0243001,1280.945372,Pocillopora,grow,none
2019-2020,615,12,652,651.6474287,819.318901,Pocillopora_dead,grow,none
2019-2020,841,20,22,80.1039768,176.2469766,Pocillopora_dead,grow,none
2019-2020,843,25,25,226.9634894,266.0581955,Pocillopora_dead,grow,none
2019-2020,845,29,3,491.6172174,1121.389408,Pocillopora_dead,grow,fuse
2019-2020,52,31,29,477.2467586,805.8481052,Pocillopora_dead,grow,fuse
2019-2020,52,33,29,196.2363024,805.8481052,Pocillopora_dead,grow,fuse
2019-2020,43,37,16,204.3413478,239.6577424,Pocillopora,grow,none
2019-2020,413,45,589,322.1222326,377.4528493,Pocillopora,grow,fuse
2019-2020,62,48,44,340.7718354,1907.463787,Pocillopora_dead,grow,fuse
2019-2020,623,52,13,225.7948343,290.8130558,Pocillopora,grow,none
2019-2020,1,54,43,74.97611364,87.11883396,Pocillopora,grow,none
2019-2020,845,58,3,50.78539695,1121.389408,Pocillopora_dead,grow,fuse
2019-2020,59,63,584,223.7952342,259.187513,Pocillopora,grow,none
2019-2020,413,64,589,42.88919865,377.4528493,Pocillopora,grow,fuse
2019-2020,58,67,56,104.2547015,153.1244023,Pocillopora,grow,none
2019-2020,73,70,53,178.0488293,1309.95837,Pocillopora_dead,grow,fuse
2019-2020,362,73,588,289.3287922,333.9045212,Pocillopora,grow,none
2019-2020,633,80,65,78.40653856,293.341325,Pocillopora_dead,grow,fuse
2019-2020,62,81,44,398.3469853,1907.463787,Pocillopora_dead,grow,fuse
2019-2020,73,85,53,664.8670067,1309.95837,Pocillopora_dead,grow,fuse
2019-2020,633,87,65,72.54993228,293.341325,Pocillopora_dead,grow,fuse
2019-2020,857,91,72,18.4052073,38.56275864,Pocillopora,grow,none
2019-2020,860,96,73,107.2629886,905.9542589,Pocillopora_dead,grow,fuse
2019-2020,403,98,59,170.5658817,203.9514844,Pocillopora,grow,none
2019-2020,121,109,77,234.5086468,1148.761249,Pocillopora_dead,grow,fuse
2019-2020,644,112,86,41.11177641,76.10090292,Pocillopora_dead,grow,fuse
2019-2020,62,114,44,337.6968949,1907.463787,Pocillopora_dead,grow,fuse
2019-2020,121,120,77,845.0309685,1148.761249,Pocillopora_dead,grow,fuse
2019-2020,644,123,86,38.88555506,76.10090292,Pocillopora_dead,grow,fuse
2019-2020,91,125,631,309.3247924,347.9652464,Pocillopora,grow,none
2019-2020,666,126,101,577.6755587,3289.508878,Pocillopora_dead,grow,fuse
2019-2020,867,128,103,1012.210861,1191.559967,Pocillopora_dead,grow,none
2019-2020,106,145,344,99.91779122,144.9895853,Pocillopora,grow,fuse
2019-2020,109,148,117,152.6894575,167.0609318,Pocillopora,grow,none
2019-2020,110,150,602,137.3014245,189.0213894,Pocillopora,grow,none
2019-2020,666,154,101,707.8939555,3289.508878,Pocillopora_dead,grow,fuse
2019-2020,659,157,595,93.87011205,122.8339631,Pocillopora,grow,none
2019-2020,106,158,344,56.97082635,144.9895853,Pocillopora,grow,fuse
2019-2020,122,160,601,155.9110353,208.9459249,Pocillopora,grow,none
2019-2020,409,165,629,278.2687823,303.019717,Pocillopora,grow,none
2019-2020,148,172,132,79.38412079,731.5081196,Pocillopora_dead,grow,fuse
2019-2020,878,173,143,94.04341072,2195.988094,Pocillopora_dead,grow,fuse
2019-2020,879,177,145,95.14096895,160.7801789,Pocillopora_dead,grow,none
2019-2020,675,184,131,516.9854763,580.8232753,Pocillopora_dead,grow,none
2019-2020,126,185,596,156.7419802,189.3052652,Pocillopora,grow,none
2019-2020,125,190,137,250.7720603,268.8038071,Pocillopora,grow,none
2019-2020,666,192,101,1031.39369,3289.508878,Pocillopora_dead,grow,fuse
2019-2020,148,193,132,325.237165,731.5081196,Pocillopora_dead,grow,fuse
2019-2020,878,197,143,269.412776,2195.988094,Pocillopora_dead,grow,fuse
2019-2020,164,198,138,965.6512852,1923.80439,Pocillopora_dead,grow,fuse
2019-2020,878,202,143,285.6273104,2195.988094,Pocillopora_dead,grow,fuse
2019-2020,666,203,101,851.4385756,3289.508878,Pocillopora_dead,grow,fuse
2019-2020,126,206,597,100.5887681,127.6598524,Pocillopora,grow,none
2019-2020,149,207,594,145.1931792,171.6606076,Pocillopora,grow,none
2019-2020,150,208,165,227.9410716,293.2393072,Pocillopora,grow,none
2019-2020,151,209,163,27.8122145,142.2838937,Pocillopora_dead,grow,none
2019-2020,136,211,166,416.5211277,459.3776425,Pocillopora,grow,none
2019-2020,878,212,143,955.0178567,2195.988094,Pocillopora_dead,grow,fuse
2019-2020,154,221,176,60.41458194,68.3963352,Pocillopora,grow,none
2019-2020,164,227,138,519.9804328,1923.80439,Pocillopora_dead,grow,fuse
2019-2020,439,231,609,470.9546838,503.4937223,Pocillopora,grow,none
2019-2020,890,233,189,1131.635861,1963.68451,Pocillopora_dead,grow,fuse
2019-2020,158,240,192,71.05245404,97.80853356,Pocillopora,grow,none
2019-2020,892,241,193,88.40009511,106.8215915,Pocillopora,grow,none
2019-2020,890,242,189,62.72078729,1963.68451,Pocillopora_dead,grow,fuse
2019-2020,890,244,189,525.997007,1963.68451,Pocillopora_dead,grow,fuse
2019-2020,159,249,168,449.2479147,2061.50635,Pocillopora_dead,grow,fuse
2019-2020,878,252,143,69.75493581,2195.988094,Pocillopora_dead,grow,fuse
2019-2020,890,254,189,163.6028301,1963.68451,Pocillopora_dead,grow,fuse
2019-2020,685,257,203,73.30978029,87.92610588,Pocillopora,grow,none
2019-2020,688,264,199,46.94616491,133.8341519,Pocillopora,grow,fuse
2019-2020,170,267,204,229.6562841,377.06252,Pocillopora_dead,grow,none
2019-2020,159,269,168,548.174793,2061.50635,Pocillopora_dead,grow,fuse
2019-2020,688,272,199,39.61429817,133.8341519,Pocillopora,grow,fuse
2019-2020,181,274,608,384.5897372,734.9855987,Pocillopora,grow,fuse
2019-2020,209,288,207,972.2810702,2128.297013,Pocillopora_dead,grow,fuse
2019-2020,185,290,224,825.5726385,1959.359839,Pocillopora_dead,grow,fuse
2019-2020,209,291,207,53.87366809,2128.297013,Pocillopora_dead,grow,fuse
2019-2020,181,295,608,272.9720641,734.9855987,Pocillopora,grow,fuse
2019-2020,186,302,216,132.4001827,151.2437249,Pocillopora,grow,none
2019-2020,216,310,234,602.6838896,1324.085629,Pocillopora_dead,grow,fuse
2019-2020,195,315,626,149.0368548,168.4670044,Pocillopora,grow,none
2019-2020,199,321,615,105.8899299,113.6390472,Pocillopora,grow,none
2019-2020,185,322,224,731.5247842,1959.359839,Pocillopora_dead,grow,fuse
2019-2020,216,324,234,235.2285028,1324.085629,Pocillopora_dead,grow,fuse
2019-2020,201,326,245,373.3564286,491.7439238,Pocillopora,grow,none
2019-2020,204,328,239,240.6407535,269.3981722,Pocillopora,grow,none
2019-2020,699,332,238,37.25477015,229.943866,Pocillopora,grow,none
2019-2020,703,339,256,83.73880528,93.64354272,Pocillopora_dead,grow,none
2019-2020,210,340,616,124.8194768,156.5530902,Pocillopora,grow,none
2019-2020,915,344,266,18.33855396,58.76229888,Pocillopora_dead,grow,none
2019-2020,491,346,622,195.8630437,218.340441,Pocillopora,grow,none
2019-2020,214,360,279,86.37827731,110.2901994,Pocillopora,grow,none
2019-2020,221,361,282,218.7295809,259.883896,Pocillopora,grow,none
2019-2020,209,365,207,200.4443496,2128.297013,Pocillopora_dead,grow,fuse
2019-2020,223,366,620,183.8521129,241.2589795,Pocillopora,grow,none
2019-2020,224,367,287,491.9682583,2965.948083,Pocillopora_dead,grow,fuse
2019-2020,921,368,280,46.83063247,153.4881182,Pocillopora_dead,grow,none
2019-2020,229,373,286,362.2297654,472.38714,Pocillopora,grow,none
2019-2020,262,376,291,771.192405,3787.852915,Pocillopora_dead,grow,fuse
2019-2020,517,379,289,324.6195108,363.8800357,Pocillopora,grow,none
2019-2020,262,389,291,208.2783381,3787.852915,Pocillopora_dead,grow,fuse
2019-2020,284,391,303,327.8322015,8544.383344,Pocillopora_dead,grow,fuse
2019-2020,284,392,303,579.781804,8544.383344,Pocillopora_dead,grow,fuse
2019-2020,224,393,287,22.14668111,2965.948083,Pocillopora_dead,grow,fuse
2019-2020,284,394,303,834.7352501,8544.383344,Pocillopora_dead,grow,fuse
2019-2020,262,396,291,57.73067436,3787.852915,Pocillopora_dead,grow,fuse
2019-2020,714,399,621,67.47983534,90.43219728,Pocillopora,grow,none
2019-2020,224,400,287,121.0602288,2965.948083,Pocillopora_dead,grow,fuse
2019-2020,284,402,303,119.7893719,8544.383344,Pocillopora_dead,grow,fuse
2019-2020,224,406,287,43.955652,2965.948083,Pocillopora_dead,grow,fuse
2019-2020,262,409,291,41.8138582,3787.852915,Pocillopora_dead,grow,fuse
2019-2020,248,412,313,338.9322034,386.6211518,Pocillopora,grow,none
2019-2020,720,413,315,86.52047109,101.7428753,Pocillopora,grow,none
2019-2020,262,414,291,364.3093494,3787.852915,Pocillopora_dead,grow,fuse
2019-2020,284,415,303,833.1355701,8544.383344,Pocillopora_dead,grow,fuse
2019-2020,224,416,287,190.5441077,2965.948083,Pocillopora_dead,grow,fuse
2019-2020,245,418,317,342.8247581,390.480089,Pocillopora,grow,none
2019-2020,256,419,306,312.4263942,365.9647489,Pocillopora_dead,grow,none
2019-2020,284,426,303,338.6389287,8544.383344,Pocillopora_dead,grow,fuse
2019-2020,272,428,316,416.6277731,2182.078178,Pocillopora_dead,grow,fuse
2019-2020,272,429,316,193.3835397,2182.078178,Pocillopora_dead,grow,fuse
2019-2020,224,433,287,65.55133221,2965.948083,Pocillopora_dead,grow,fuse
2019-2020,262,442,291,243.315774,3787.852915,Pocillopora_dead,grow,fuse
2019-2020,224,443,287,357.1729991,2965.948083,Pocillopora_dead,grow,fuse
2019-2020,224,445,287,589.4021019,2965.948083,Pocillopora_dead,grow,fuse
2019-2020,284,450,303,267.0221431,8544.383344,Pocillopora_dead,grow,fuse
2019-2020,737,452,340,598.7691171,782.2420549,Pocillopora_dead,grow,none
2019-2020,262,453,291,116.7366492,3787.852915,Pocillopora_dead,grow,fuse
2019-2020,262,455,291,330.0850842,3787.852915,Pocillopora_dead,grow,fuse
2019-2020,272,456,316,696.9272603,2182.078178,Pocillopora_dead,grow,fuse
2019-2020,272,458,316,327.2278779,2182.078178,Pocillopora_dead,grow,fuse
2019-2020,262,459,291,903.5170473,3787.852915,Pocillopora_dead,grow,fuse
2019-2020,284,461,303,564.6914892,8544.383344,Pocillopora_dead,grow,fuse
2019-2020,270,466,349,138.2301276,184.1200956,Pocillopora,grow,none
2019-2020,284,472,303,259.5125342,8544.383344,Pocillopora_dead,grow,fuse
2019-2020,275,474,352,130.6894138,168.1831285,Pocillopora,grow,none
2019-2020,284,475,303,397.04058,8544.383344,Pocillopora_dead,grow,fuse
2019-2020,272,481,316,34.08651501,2182.078178,Pocillopora_dead,grow,fuse
2019-2020,262,484,291,166.5800123,3787.852915,Pocillopora_dead,grow,fuse
2019-2020,284,485,303,271.7678605,8544.383344,Pocillopora_dead,grow,fuse
2019-2020,746,490,364,38.43231238,62.73212508,Pocillopora,grow,none
2019-2020,748,493,369,51.2608574,59.27682384,Pocillopora,grow,none
2019-2020,575,497,373,597.320518,686.4295234,Pocillopora,grow,none
2019-2020,284,500,303,535.0707476,8544.383344,Pocillopora_dead,grow,fuse
2019-2020,750,502,376,59.21037837,84.36878676,Pocillopora,grow,none
2019-2020,295,505,635,171.192423,190.4141552,Pocillopora,grow,none
2019-2020,289,506,371,36.53491414,305.1887058,Pocillopora,grow,fuse
2019-2020,545,510,636,501.1930797,730.7895589,Pocillopora,grow,none
2019-2020,579,511,645,660.0990715,755.5133704,Pocillopora,grow,none
2019-2020,948,515,388,37.28143148,115.3511734,Pocillopora_dead,grow,fuse
2019-2020,297,516,391,450.5543201,506.6429699,Pocillopora,grow,none
2019-2020,306,521,390,327.0812406,446.6875054,Pocillopora,grow,fuse
2019-2020,948,522,388,21.96005178,115.3511734,Pocillopora_dead,grow,fuse
2019-2020,309,536,410,266.0001253,300.438221,Pocillopora,grow,none
2019-2020,311,540,420,93.27023204,126.3336199,Pocillopora,grow,none
2019-2020,570,549,643,333.4310816,363.8578579,Pocillopora,grow,none
2019-2020,306,550,390,141.7005445,446.6875054,Pocillopora,grow,fuse
2019-2020,962,555,434,41.27618797,57.67115112,Pocillopora_dead,grow,none
2019-2020,964,557,433,453.6337041,618.7162644,Pocillopora_dead,grow,none
2019-2020,966,560,444,207.349635,236.5173659,Pocillopora_dead,grow,none
2019-2020,570,561,429,391.2461835,421.3959422,Pocillopora,grow,none
2019-2020,328,569,441,176.7913031,201.1570816,Pocillopora,grow,none
2019-2020,971,574,455,106.9474962,125.6505437,Pocillopora_dead,grow,none
2019-2020,326,575,460,474.2518021,563.165311,Pocillopora,grow,none
2019-2020,772,576,450,109.0359673,217.6218803,Pocillopora_dead,grow,none
2019-2020,336,577,458,239.6009615,4073.86226,Pocillopora_dead,grow,fuse
2019-2020,555,581,462,424.3817776,581.0849734,Pocillopora,grow,none
2019-2020,332,582,464,132.7912156,146.4932401,Pocillopora,grow,none
2019-2020,974,586,468,11.24663922,84.61274256,Pocillopora_dead,grow,none
2019-2020,778,590,470,65.99124422,357.0359666,Pocillopora_dead,grow,fuse
2019-2020,334,591,579,386.3849336,416.237386,Pocillopora,grow,none
2019-2020,573,592,660,262.2097724,470.4887203,Pocillopora,grow,none
2019-2020,975,596,477,40.56966263,50.5210284,Pocillopora,grow,none
2019-2020,343,597,478,70.60809848,75.071853,Pocillopora,grow,none
2019-2020,336,602,458,42.26710087,4073.86226,Pocillopora_dead,grow,fuse
2019-2020,977,603,487,86.21386575,182.2793382,Pocillopora_dead,grow,none
2019-2020,778,605,470,22.27998778,357.0359666,Pocillopora_dead,grow,fuse
2019-2020,979,609,488,568.5840439,686.917435,Pocillopora_dead,grow,none
2019-2020,350,615,637,272.0789094,301.4450932,Pocillopora,grow,none
2019-2020,791,620,495,66.67555178,79.6626576,Pocillopora_dead,grow,none
2019-2020,983,621,494,35.6684208,49.37665392,Pocillopora,grow,none
2019-2020,792,622,471,64.80481487,82.44818928,Pocillopora,grow,none
2019-2020,549,624,496,96.66066497,134.2688368,Pocillopora,grow,none
2019-2020,352,628,500,265.8579315,291.5360521,Pocillopora,grow,none
2019-2020,358,632,504,57.81065836,81.82277532,Pocillopora,grow,none
2019-2020,986,634,508,346.3840461,441.7906471,Pocillopora_dead,grow,none
2019-2020,565,636,503,231.167093,322.0127849,Pocillopora,grow,none
2019-2020,987,640,510,76.84685055,579.7498698,Pocillopora_dead,grow,fuse
2019-2020,988,643,514,224.8661311,508.6611497,Pocillopora_dead,grow,fuse
2019-2020,366,645,513,87.6802391,110.4188306,Pocillopora,grow,none
2019-2020,559,649,515,66.613342,86.46237108,Pocillopora,grow,none
2019-2020,805,651,518,34.44199946,44.23140432,Pocillopora,grow,none
2019-2020,336,652,458,25.71485626,4073.86226,Pocillopora_dead,grow,fuse
2019-2020,807,654,517,59.95245216,76.16300076,Pocillopora,grow,none
2019-2020,560,656,568,152.5605944,162.6475496,Pocillopora,grow,none
2019-2020,988,658,514,267.013256,508.6611497,Pocillopora_dead,grow,fuse
2019-2020,371,659,520,634.3442232,734.3601847,Pocillopora,grow,none
